"ConfRegionR","ConfRegionM"
10.9325881699795,1.0870101136359
10.6619661734635,1.14467413281895
10.9325881699795,1.21279952410219
10.9388198749891,1.21697403105725
11.1601822151274,1.28927392929554
11.4816512998939,1.3372408425727
11.5982049507167,1.36157382753384
12.0307144298083,1.42423235920302
12.0802529400819,1.43387372577213
12.4678829475121,1.50617362401043
12.5797775597228,1.52054614444266
13.1288406896372,1.57473990128913
13.1684385491134,1.57847352224873
13.6779038195517,1.64211248461627
13.7437974044426,1.65077342048702
14.2269669494661,1.71556946323789
14.3306690892913,1.72307331872532
14.7760300793806,1.77332467092858
15.2397539699031,1.79537321696361
15.325093209295,1.80501605685934
15.5304122493715,1.79537321696361
15.8741563392094,1.75062179716059
15.9662982780095,1.72307331872532
15.8741563392094,1.70869147163081
15.531073296107,1.65077342048702
15.336509253271,1.57847352224873
15.325093209295,1.57634152635604
15.0256734014318,1.50617362401043
14.7760300793806,1.4751049666003
14.5505633026416,1.43387372577213
14.2269669494661,1.39364767638943
13.8986401268112,1.36157382753384
13.6779038195517,1.33272141372641
13.3983866652332,1.28927392929554
13.1288406896372,1.25326016513633
12.6791775939084,1.21697403105725
12.5797775597228,1.20411275347214
12.0307144298083,1.15909544095712
11.6217304418849,1.14467413281895
11.4816512998939,1.12746469217095
10.9325881699795,1.0870101136359
