"ConfRegionM","ConfRegionLambda"
1.30122651579663,156.41388678258
1.30076145525192,156.807178008603
1.29972280941484,157.635153895343
1.29868416357777,158.416284561582
1.29764551774069,159.151006407711
1.29660687190361,159.840628456805
1.29556822606653,160.487305418664
1.29452958022946,161.093988096099
1.29349093439238,161.66435373629
1.2924522885553,162.202719737062
1.29141364271822,162.713944685574
1.29037499688115,163.203321019678
1.28933635104407,163.676463666296
1.28829770520699,164.13919885161
1.28725905936992,164.597456932769
1.28622041353284,165.05717261565
1.28518176769576,165.52419534529
1.28414312185868,166.004212029358
1.28310447602161,166.502683618606
1.28206583018453,167.02479645167
1.28102718434745,167.575428695825
1.27998853851037,168.159131693194
1.27917612403723,168.644061932887
1.2789498926733,168.75962194721
1.27791124683622,169.321372651478
1.27687260099914,169.919970400361
1.27583395516206,170.558049840136
1.27479530932499,171.238021811444
1.27375666348791,171.962112342101
1.27271801765083,172.732404758371
1.27167937181376,173.550882802885
1.27064072597668,174.419472599115
1.2696020801396,175.340081309776
1.26856343430252,176.314630402778
1.26752478846545,177.345081565139
1.26648614262837,178.433453492825
1.26544749679129,179.581828031941
1.26440885095421,180.792344452789
1.26434109698553,180.874237083193
1.26337020511714,181.88628603148
1.26233155928006,183.020857384591
1.26129291344298,184.209793024891
1.2602542676059,185.454418981586
1.25921562176883,186.755908593883
1.25817697593175,188.115219811906
1.25713833009467,189.533028324525
1.2560996842576,191.009659846498
1.25506103842052,192.545025629954
1.25469141422455,193.1044122335
1.25402239258344,193.983836706995
1.25298374674636,195.383236662765
1.25194510090929,196.824328395144
1.25090645507221,198.304979520386
1.24986780923513,199.822674861368
1.24882916339805,201.374583709947
1.24779051756098,202.957658428213
1.2467518717239,204.568764338572
1.24626007956627,205.334587383807
1.24571322588682,206.076493883825
1.24467458004974,207.486113411897
1.24363593421267,208.90736984355
1.24259728837559,210.338941485272
1.24155864253851,211.780299360549
1.24051999670143,213.231859268853
1.23948135086436,214.695111138413
1.23844270502728,216.172719215745
1.23747479230015,217.564762534114
1.2374040591902,217.653642152096
1.23636541335313,218.952252272803
1.23532676751605,220.272874759119
1.23428812167897,221.622260546465
1.23324947584189,223.008133486697
1.23221083000482,224.439116893086
1.23117218416774,225.924652712115
1.23013353833066,227.474919426669
1.22909489249358,229.100754127571
1.22866770553291,229.794937684421
1.22805624665651,230.673600388822
1.22701760081943,232.234203734846
1.22597895498235,233.888010257976
1.22494030914527,235.645948728429
1.2239016633082,237.519245432325
1.22286301747112,239.5194164546
1.22182437163404,241.658270899062
1.22165335413779,242.025112834727
1.22078572579697,243.703690743111
1.21974707995989,245.84137104332
1.21870843412281,248.128096831483
1.21766978828573,250.574530311285
1.21663114244866,253.191520208774
1.21622703937798,254.255287985034
1.21559249661158,255.789427452594
1.2145538507745,258.4293872431
1.21351520493742,261.242078541663
1.21247655910035,264.236212019174
1.21173422988722,266.485463135341
1.21143791326327,267.322708122379
1.21039926742619,270.345275387143
1.20936062158911,273.541131720618
1.20832197575204,276.915274808638
1.20778553615713,278.715638285648
1.20728332991496,280.305807293693
1.20624468407788,283.683663229423
1.20520603824081,287.216421590213
1.20416739240373,290.903748105271
1.20415555710474,290.945813435955
1.20312874656665,294.41621713969
1.20209010072957,298.044357997045
1.2010514548925,301.786992476701
1.20066793276223,303.175988586261
1.20001280905542,305.450004059302
1.19897416321834,309.084925864553
1.19793551738126,312.7874819998
1.19720534939718,315.406163736568
1.19689687154419,316.473765290507
1.19585822570711,320.021152685135
1.19481957987003,323.591880683391
1.19378093403295,327.180400592821
1.1936459739182,327.636338886875
1.19274228819588,330.593630329057
1.1917036423588,333.972142170693
1.19066499652172,337.34104859963
1.18987905660114,339.866514037182
1.18962635068465,340.659158726127
1.18858770484757,343.835166156566
1.18754905901049,346.993863631082
1.18651041317341,350.141593441978
1.18585854690257,352.096689187489
1.18547176733634,353.236382103149
1.18443312149926,356.246957138826
1.18339447566218,359.263055405781
1.1823558298251,362.29773112189
1.18166308352888,364.326864337796
1.18131718398803,365.32928695278
1.18027853815095,368.329366455717
1.17923989231387,371.380863337111
1.17820124647679,374.500890529796
1.17752922881115,376.557039488102
1.17716260063972,377.67300560179
1.17612395480264,380.875912488315
1.17508530896556,384.183260006163
1.17404666312848,387.61157781876
1.17369834902482,388.787214638409
1.17300801729141,391.109905948662
1.17196937145433,394.70760929657
1.17093072561725,398.446012962603
1.17023828932555,401.017389788716
1.16989207978018,402.299381800963
1.1688534339431,406.222480342128
1.16781478810602,410.279246472725
1.16707425475551,413.247564939023
1.16677614226894,414.43689164298
1.16573749643187,418.627074398834
1.16469885059479,422.912896256788
1.16408462525769,425.47774008933
