"ConfRegionR","ConfRegionM"
9.81647981366253,1.36219840698168
9.7880271163084,1.36339567806146
9.78429340565823,1.36355565869069
9.75566394003485,1.36484584941211
9.75418315442005,1.36491291039971
9.72554987961459,1.36627016210872
9.72330076376131,1.36638206717381
9.69801030632257,1.36762741381774
9.69093758748777,1.36799253056294
9.67141797982536,1.36898466552675
9.65857441121423,1.36966723666453
9.64567184754594,1.37034191723576
9.62621123494069,1.37140457849946
9.62074897485564,1.37169916894478
9.59660920630706,1.37305642065379
9.59384805866715,1.37321808146402
9.57334439452889,1.3744136723628
9.56148488239361,1.37514045807061
9.55127077698387,1.37577092407182
9.53046955874495,1.37712817578083
9.52912170612007,1.37722053148115
9.51105163597131,1.37848542748984
9.49675852984653,1.37956037502407
9.49312150567034,1.37984267919886
9.47674031889988,1.38119993090787
9.46439535357299,1.38231502057023
9.46181985996856,1.38255718261688
9.44843533550434,1.3839144343259
9.43636957885101,1.38527168603491
9.43203217729945,1.38580686007799
9.42564873638318,1.38662893774393
9.41615518466667,1.38798618945294
9.4077434502333,1.38934344116195
9.40033595815879,1.39070069287097
9.39966900102591,1.39083740555567
9.39391766570631,1.39205794457998
9.38834403278044,1.39341519628899
9.38353756960011,1.39477244799801
9.37943187215659,1.39612969970702
9.37596419433755,1.39748695141603
9.3730753526989,1.39884420312505
9.37070962071615,1.40020145483406
9.36881460300591,1.40155870654307
9.36734108429379,1.40291595825209
9.36730582475236,1.40295899792243
9.36622873822021,1.4042732099611
9.36544786096296,1.40563046167011
9.3649594984346,1.40698771337913
9.36472641315058,1.40834496508814
9.36471316130264,1.40970221679716
9.36488577668009,1.41105946850617
9.36521144955158,1.41241672021518
9.36565820130556,1.4137739719242
9.36619455526482,1.41513122363321
9.36678920388644,1.41648847534222
9.36730582475236,1.41761759915414
9.3674069021318,1.41784572705124
9.36799960153298,1.41920297876025
9.36855348965337,1.42056023046926
9.36903637827349,1.42191748217828
9.3694148550361,1.42327473388729
9.36965395117643,1.4246319855963
9.36971683502537,1.42598923730532
9.36956454853263,1.42734648901433
9.36915580993722,1.42870374072335
9.36844691264722,1.43006099243236
9.36739175821272,1.43141824414137
9.36730582475236,1.43150020754354
9.36586768891083,1.43277549585039
9.36386761579021,1.4341327475594
9.36134196905895,1.43548999926841
9.35823683593773,1.43684725097743
9.35450016034211,1.43820450268644
9.35008379577764,1.43956175439545
9.34494603528728,1.44091900610447
9.33905458939642,1.44227625781348
9.33494264847882,1.44312121027636
9.33223641784945,1.44363350952249
9.32434879480352,1.44499076123151
9.31565575943321,1.44634801294052
9.30619615280769,1.44770526464953
9.30257947220528,1.4481941306445
9.29563441914896,1.44906251635855
9.28419740972973,1.45041976806756
9.27221723353281,1.45177701977658
9.27021629593174,1.45199863965777
9.25919360869635,1.45313427148559
9.24575228535183,1.4544915231946
9.2378531196582,1.45528421671862
9.23183691240055,1.45584877490362
9.21745602998678,1.45720602661263
9.20548994338466,1.45834821431494
9.20309749028056,1.45856327832164
9.18838303571127,1.45992053003066
9.17406190024374,1.46127778173967
9.17312676711112,1.46137028226622
9.15966875685882,1.46263503344868
9.14581823267006,1.4639922851577
9.14076359083758,1.46451527431394
9.13238207171111,1.46534953686671
9.11951131030618,1.46670678857572
9.10840041456404,1.46795330010668
9.10739043630044,1.46806404028474
9.09594676477928,1.46942129199375
9.08533639287508,1.47077854370276
9.0760372382905,1.47207516798123
9.07559966361434,1.47213579541178
9.06684690339812,1.47349304712079
9.0590337335041,1.47485029882981
9.05220828235906,1.47620755053882
9.0464277251937,1.47756480224783
9.04367406201696,1.47837175082221
9.04181480359195,1.47892205395685
9.0384286263144,1.48027930566586
9.03625487096877,1.48163655737487
9.03536191897759,1.48299380908389
9.03581258354666,1.4843510607929
9.03765738189152,1.48570831250191
9.04092685614321,1.48706556421093
9.04367406201696,1.48786546763191
9.04566922685973,1.48842281591994
9.05188539757624,1.48978006762895
9.05941431925553,1.49113731933797
9.06811466640843,1.49249457104698
9.0760372382905,1.49360681414131
9.07774613827517,1.493851822756
9.08784969318103,1.49520907446501
9.0983417235898,1.49656632617402
9.10840041456404,1.49785660466156
9.10887983444858,1.49792357788304
9.11843033644522,1.49928082959205
9.12746900168903,1.50063808130106
9.13572883022654,1.50199533301008
9.14076359083758,1.50293423657559
9.14272678317601,1.50335258471909
9.14809634225493,1.5047098364281
9.1522392537322,1.50606708813712
9.15503724827003,1.50742433984613
9.15640953914159,1.50878159155514
9.15631325930939,1.51013884326416
9.15474195553073,1.51149609497317
9.15172246270739,1.51285334668218
9.14731058478231,1.5142105983912
9.14158604780518,1.51556785010021
9.14076359083758,1.51572479988733
9.13418383042879,1.51692510180923
9.12561629402235,1.51828235351824
9.11609935399416,1.51963960522725
9.10840041456404,1.52064412076922
9.10568946175818,1.52099685693627
9.09439326245244,1.52235410864528
9.08267568937586,1.52371136035429
9.0760372382905,1.52445098729702
9.07063617171759,1.52506861206331
9.05844908457631,1.52642586377232
9.04630526293469,1.52778311548133
9.04367406201696,1.52807322820617
9.03435406373598,1.52914036719035
9.02268826494628,1.53049761889936
9.01137177096869,1.53185487060837
9.01131088574341,1.53186223063705
9.0005241089516,1.53321212231739
8.99015354550768,1.5345693740264
8.98029759555763,1.53592662573542
8.97894770946987,1.53611933582391
8.97095901044893,1.53728387744443
8.96219004199652,1.53864112915344
8.95401071693273,1.53999838086246
8.94658453319633,1.54132749540217
8.94642735789804,1.54135563257147
8.93932022275657,1.54271288428048
8.93282687185733,1.5440701359895
8.92694257554961,1.54542738769851
8.92165849869218,1.54678463940752
8.91696193029789,1.54814189111654
8.91422135692279,1.54904126504268
8.91278172978057,1.54949914282555
8.9090641586423,1.55085639453456
8.90589201067943,1.55221364624358
8.90323709389173,1.55357089795259
8.90106765870391,1.5549281496616
8.89934858261444,1.55628540137062
8.8980416095327,1.55764265307963
8.89710564711736,1.55899990478865
8.89649711735422,1.56035715649766
8.89617034851796,1.56171440820667
8.89607799113871,1.56307165991569
8.89617143708884,1.5644289116247
8.89640121967579,1.56578616333371
8.89671737372822,1.56714341504273
8.89706973796855,1.56850066675174
8.89740818722639,1.56985791846075
8.89768278896798,1.57121517016977
8.8978438869425,1.57257242187878
8.89784212434239,1.57392967358779
8.89762842978466,1.57528692529681
8.8971540018868,1.57664417700582
8.8963703426504,1.57800142871483
8.89522940676856,1.57935868042385
8.89368395370522,1.58071593213286
8.89168821184037,1.58207318384188
8.8891989879722,1.58343043555089
8.8861773779383,1.5847876872599
8.88259124888853,1.58614493896892
8.88185818064925,1.58639338714896
8.87822561551286,1.58750219067793
8.87322484881677,1.58885944238694
8.86766228630328,1.59021669409596
8.86159774322686,1.59157394580497
8.85512707540083,1.59293119751398
8.84949500437571,1.59407328469011
8.84836356067175,1.594288449223
8.84146184655015,1.59564570093201
8.83481648023593,1.59700295264102
8.82867374981191,1.59836020435004
8.82328464435808,1.59971745605905
8.81888719382764,1.60107470776807
8.81713182810217,1.601822498772
8.81575106386499,1.60243195947708
8.81401053667286,1.60378921118609
8.81366596875776,1.60514646289511
8.81473004436184,1.60650371460412
8.81713182810217,1.60784034778126
8.81717075740107,1.60786096631313
8.82115488429783,1.60921821802215
8.82641425943146,1.61057546973116
8.83280031717666,1.61193272144017
8.84014936580945,1.61328997314919
8.84829428666363,1.6146472248582
8.84949500437571,1.61482892292963
8.85746110995387,1.61600447656721
8.86714958877233,1.61736172827623
8.87714269620862,1.61871897998524
8.88185818064925,1.61933885316052
8.88750299969072,1.62007623169425
8.89806326322945,1.62143348340327
8.90856074451676,1.62279073511228
8.91422135692279,1.62352212128219
8.91904076495932,1.6241479868213
8.92945776990684,1.62550523853031
8.93965180704448,1.62686249023932
8.94658453319633,1.62780011872872
8.94966604181066,1.62821974194834
8.95955853960258,1.62957699365735
8.96922668990554,1.63093424536636
8.97869593185818,1.63229149707538
8.97894770946987,1.63232774011427
8.98812587680028,1.63364874878439
8.99742080977058,1.6350060004934
9.00662193299032,1.63636325220242
9.01131088574341,1.63705609363857
9.01583139626027,1.63772050391143
9.02509212124873,1.63907775562044
9.03440613300747,1.64043500732946
9.04367406201696,1.6417681665552
9.04384239472876,1.64179225903847
9.05349228946701,1.64314951074748
9.06337351725091,1.6445067624565
9.07357508184309,1.64586401416551
9.0760372382905,1.64618075333041
9.08408391860071,1.64722126587453
9.09500354399436,1.64857851758354
9.10647077784257,1.64993576929255
9.10840041456404,1.65015378268816
9.11826196117562,1.65129302100157
9.13065622987802,1.65265027271058
9.14076359083758,1.65369332109554
9.14369733096046,1.65400752441959
9.15705757786706,1.65536477612861
9.17132403028612,1.65672202783762
9.17312676711112,1.65688389477976
9.18580678538282,1.65807927954663
9.20119620443193,1.65943653125565
9.20548994338466,1.65979280363975
9.21698032304514,1.66079378296466
9.23363203956622,1.66215103467367
9.2378531196582,1.66247500065993
9.25079461179202,1.66350828638269
9.2689777266396,1.6648655380917
9.27021629593174,1.6649530740816
9.28777599085344,1.66622278980072
9.30257947220528,1.66722702151012
9.30778177705088,1.66758004150973
9.32886941640484,1.66893729321874
9.33494264847882,1.66930882471512
9.35145544369042,1.67029454492776
9.36730582475236,1.67119620930005
9.37574267492182,1.67165179663677
9.39966900102591,1.67289448420388
9.40205957586197,1.67300904834578
9.43117573632084,1.6743663000548
9.43203217729945,1.67440534616815
9.46408371927782,1.67572355176381
9.46439535357299,1.67573622603948
9.49675852984653,1.67689556841021
9.50281239850261,1.67708080347282
9.52912170612007,1.67789344853407
9.55010622380678,1.67843805518184
9.56148488239361,1.67873979216273
9.59384805866715,1.6794496136338
9.61302702864372,1.67979530689085
9.62621123494069,1.68004175301972
9.65857441121423,1.6805428063559
9.69093758748777,1.6809822542705
9.70430012773026,1.68115255859986
9.72330076376131,1.68140427284765
9.75566394003485,1.6818516565841
9.7880271163084,1.68236524019282
9.79564807574897,1.68250981030888
9.82039029258194,1.682988922836
9.85275346885548,1.68374317693821
9.85721313284492,1.68386706201789
9.88511664512902,1.68464840859412
9.902865617622,1.6852243137269
9.91747982140256,1.68570107767118
9.94135855045311,1.68658156543592
9.9498429976761,1.68689617800952
9.97529865385347,1.68793881714493
9.98220617394964,1.68822409442688
10.0062365120483,1.68929606885395
10.0145693502232,1.68967244655168
10.0351503406549,1.69065332056296
10.0469325264967,1.69122437540175
10.0627126780801,1.69201057227197
10.0792957027703,1.69285345624609
10.0894459358885,1.69336782398099
10.1116588790438,1.69451711439957
10.115842118969,1.69472507569
10.1426276979722,1.69608232739901
10.1440220553173,1.69615429462933
10.1712693914746,1.69743957910803
10.1763852315909,1.69768328720149
10.2036223361958,1.69879683081704
10.2087484078644,1.69900669313394
10.241111584138,1.70004884533778
10.2458417680981,1.70015408252605
10.2734747604115,1.70076366707442
10.305837936685,1.70112792787508
10.3382011129586,1.70114760847823
10.3705642892321,1.70083818712839
10.4029274655057,1.70021723843973
10.4051554635451,1.70015408252605
10.4352906417792,1.69930880217555
10.4492513239833,1.69879683081704
10.4676538180528,1.69812382902235
10.482951373471,1.69743957910803
10.5000169943263,1.69667151219108
10.5112082790552,1.69608232739901
10.5323801705998,1.69494959949145
10.5360862605284,1.69472507569
10.558091443559,1.69336782398099
10.5647433468734,1.69294917630382
10.5782003752514,1.69201057227197
10.597006468805,1.69065332056296
10.5971065231469,1.69064602617181
10.6141435210336,1.68929606885395
10.6294696994205,1.68803545597103
10.6305729058101,1.68793881714493
10.6459549099661,1.68658156543592
10.6609011132234,1.6852243137269
10.661832875694,1.68514012310856
10.6753172786334,1.68386706201789
10.6895404764892,1.68250981030888
10.6941960519675,1.68207152290637
10.7037401492927,1.68115255859986
10.7180438431867,1.67979530689085
10.7265592282411,1.67900813847391
10.7327257171055,1.67843805518184
10.7479654438093,1.67708080347282
10.7589224045146,1.67614491716223
10.7639687648168,1.67572355176381
10.7811034256567,1.6743663000548
10.7912855807882,1.67360352699165
10.799581529027,1.67300904834578
10.8196919193758,1.67165179663677
10.8236487570617,1.67140103075686
10.8422382587078,1.67029454492776
10.8560119333352,1.66952260486639
10.8673023789679,1.66893729321874
10.8883751096088,1.66790359355109
10.8955824626747,1.66758004150973
10.9207382858823,1.66650227350945
10.927894752671,1.66622278980072
10.9531014621559,1.66527232768731
10.9648767811184,1.6648655380917
10.9854646384294,1.66416916712033
11.0064607864272,1.66350828638269
11.0178278147029,1.66315244303931
11.0501909909765,1.66218725597124
11.0514693284851,1.66215103467367
11.08255416725,1.66125045216259
11.0982645905818,1.66079378296466
11.1149173435236,1.66029051918074
11.1422449304564,1.65943653125565
11.1472805197971,1.65927040843522
11.1796436960707,1.65815058526596
11.1815971102784,1.65807927954663
11.2120068723442,1.6568845934924
11.2158702394504,1.65672202783762
11.2443700486177,1.65542464614041
11.2456081164121,1.65536477612861
11.2719780231225,1.65400752441959
11.2767332248913,1.65374447442672
11.2958764500705,1.65265027271058
11.3090964011648,1.65184372985791
11.3179843715215,1.65129302100157
11.3389840335499,1.64993576929255
11.3414595774384,1.64977202157514
11.3597566672792,1.64857851758354
11.3738227537119,1.64764036175167
11.3802952243209,1.64722126587453
11.4013618609379,1.64586401416551
11.4061859299854,1.64555621975139
11.4235057234727,1.6445067624565
11.438549106259,1.6436117380736
11.4467938530547,1.64314951074748
11.4709122825325,1.64183711793165
11.4717893675485,1.64179225903847
11.4993300873488,1.64043500732946
11.5032754588061,1.64024702375967
11.529411617394,1.63907775562044
11.5356386350796,1.63880880459193
11.5621834410745,1.63772050391143
11.5680018113531,1.63749000204159
11.5974938791067,1.63636325220242
11.6003649876267,1.63625702417078
11.6327281639002,1.63508035089712
11.634769297363,1.6350060004934
11.6650913401738,1.63393444587644
11.6730517538852,1.63364874878439
11.6974545164473,1.63279673725821
11.7115753413468,1.63229149707538
11.7298176927208,1.63165494006518
11.7499070726133,1.63093424536636
11.7621808689944,1.63050374051586
11.7879335797065,1.62957699365735
11.7945440452679,1.62934370750658
11.8257763629309,1.62821974194834
11.8269072215415,1.62817967340338
11.859270397815,1.62701989364824
11.8636793971075,1.62686249023932
11.8916335740885,1.62587051530726
11.9020879485831,1.62550523853031
11.9239967503621,1.62473803447699
11.9412935143957,1.6241479868213
11.9563599266356,1.62362776975937
11.9814697852331,1.62279073511228
11.9887231029092,1.62254324255012
12.0210862791827,1.62148569846959
12.022788026384,1.62143348340327
12.0534494554563,1.62045120854028
12.065849310135,1.62007623169425
12.0858126317298,1.61943817160528
12.1095964987382,1.61871897998524
12.1181758080033,1.61844164161538
12.1505389842769,1.6174512592221
12.1536433608711,1.61736172827623
12.1829021605504,1.61644801590272
12.1975383456049,1.61600447656721
12.215265336824,1.61541992864685
12.239031671689,1.6146472248582
12.2476285130975,1.61434267226634
12.2772493120636,1.61328997314919
12.279991689371,1.61318403474706
12.3116837548713,1.61193272144017
12.3123548656446,1.61190409128143
12.3422281452269,1.61057546973116
