"ConfRegionR","ConfRegionM"
13.1047588639404,1.36204155963948
13.113215429609,1.36182000341987
13.1299041524713,1.3613835225229
13.1443551450841,1.36100291380241
13.1465928753335,1.36094304486509
13.1632815981958,1.36049924748181
13.1799703210581,1.36004859606589
13.1830824626766,1.35996426796533
13.1966590439204,1.35958904627802
13.2133477667827,1.35911756244964
13.2200112854396,1.35892562212825
13.2300364896449,1.35862944739397
13.2467252125072,1.35812110331616
13.2541615128764,1.35788697629117
13.2634139353695,1.3575862300486
13.2801026582318,1.35702032540073
13.2849743724562,1.3568483304541
13.296791381094,1.35641438122903
13.3123797437559,1.35580968461702
13.3134801039563,1.35576499928273
13.3301688268186,1.35505737466685
13.3365705166034,1.35477103877994
13.3468575496809,1.35428533976896
13.3579656583981,1.35373239294287
13.3635462725431,1.35343725715171
13.376926222821,1.35269374710579
13.3802349954054,1.35249719393334
13.3937827505755,1.35165510126871
13.3969237182677,1.35144518512982
13.4088309680277,1.35061645543163
13.41361244113,1.35025676800829
13.4223236810112,1.34957780959456
13.4303011639922,1.34890271628836
13.434469565005,1.34853916375748
13.4454426815168,1.3475005179204
13.4469898868545,1.34734257116187
13.4554194923587,1.34646187208332
13.4636786097168,1.3455196078357
13.4645082986247,1.34542322624625
13.4728745689199,1.34438458040917
13.4803673325791,1.34337372459602
13.4805708949219,1.34334593457209
13.4877678587341,1.34230728873501
13.4944749800412,1.34126864289794
13.4970560554414,1.34084757132314
13.5008215097137,1.34022999706086
13.5068524695513,1.33919135122378
13.5125909661158,1.33815270538671
13.5137447783036,1.33793725159653
13.5181540460703,1.33711405954963
13.523521320232,1.33607541371255
13.528702530521,1.33503676787547
13.5304335011659,1.33468140499473
13.5337792495559,1.3339981220384
13.5387286482083,1.33295947620132
13.543523008904,1.33192083036424
13.5471222240282,1.33111703894014
13.5481848358192,1.33088218452716
13.5527607719394,1.32984353869009
13.5571626584088,1.32880489285301
13.5613800806051,1.32776624701593
13.5638109468905,1.32714047690323
13.5654420252416,1.32672760117885
13.5693523597195,1.32568895534178
