"","ConfRegionM","ConfRegionLambda"
"1",1.30122651579663,156.41388678258
"2",1.30076145525192,156.807178008603
"3",1.29972280941484,157.635153895343
"4",1.29868416357777,158.416284561582
"5",1.29764551774069,159.151006407711
"6",1.29660687190361,159.840628456805
"7",1.29556822606653,160.487305418664
"8",1.29452958022946,161.093988096099
"9",1.29349093439238,161.66435373629
"10",1.2924522885553,162.202719737062
"11",1.29141364271822,162.713944685574
"12",1.29037499688115,163.203321019678
"13",1.28933635104407,163.676463666296
"14",1.28829770520699,164.13919885161
"15",1.28725905936992,164.597456932769
"16",1.28622041353284,165.05717261565
"17",1.28518176769576,165.52419534529
"18",1.28414312185868,166.004212029358
"19",1.28310447602161,166.502683618606
"20",1.28206583018453,167.02479645167
"21",1.28102718434745,167.575428695825
"22",1.27998853851037,168.159131693194
"23",1.27917612403723,168.644061932887
"24",1.2789498926733,168.75962194721
"25",1.27791124683622,169.321372651478
"26",1.27687260099914,169.919970400361
"27",1.27583395516206,170.558049840136
"28",1.27479530932499,171.238021811444
"29",1.27375666348791,171.962112342101
"30",1.27271801765083,172.732404758371
"31",1.27167937181376,173.550882802885
"32",1.27064072597668,174.419472599115
"33",1.2696020801396,175.340081309776
"34",1.26856343430252,176.314630402778
"35",1.26752478846545,177.345081565139
"36",1.26648614262837,178.433453492825
"37",1.26544749679129,179.581828031941
"38",1.26440885095421,180.792344452789
"39",1.26434109698553,180.874237083193
"40",1.26337020511714,181.88628603148
"41",1.26233155928006,183.020857384591
"42",1.26129291344298,184.209793024891
"43",1.2602542676059,185.454418981586
"44",1.25921562176883,186.755908593883
"45",1.25817697593175,188.115219811906
"46",1.25713833009467,189.533028324525
"47",1.2560996842576,191.009659846498
"48",1.25506103842052,192.545025629954
"49",1.25469141422455,193.1044122335
"50",1.25402239258344,193.983836706995
"51",1.25298374674636,195.383236662765
"52",1.25194510090929,196.824328395144
"53",1.25090645507221,198.304979520386
"54",1.24986780923513,199.822674861368
"55",1.24882916339805,201.374583709947
"56",1.24779051756098,202.957658428213
"57",1.2467518717239,204.568764338572
"58",1.24626007956627,205.334587383807
"59",1.24571322588682,206.076493883825
"60",1.24467458004974,207.486113411897
"61",1.24363593421267,208.90736984355
"62",1.24259728837559,210.338941485272
"63",1.24155864253851,211.780299360549
"64",1.24051999670143,213.231859268853
"65",1.23948135086436,214.695111138413
"66",1.23844270502728,216.172719215745
"67",1.23747479230015,217.564762534114
"68",1.2374040591902,217.653642152096
"69",1.23636541335313,218.952252272803
"70",1.23532676751605,220.272874759119
"71",1.23428812167897,221.622260546465
"72",1.23324947584189,223.008133486697
"73",1.23221083000482,224.439116893086
"74",1.23117218416774,225.924652712115
"75",1.23013353833066,227.474919426669
"76",1.22909489249358,229.100754127571
"77",1.22866770553291,229.794937684421
"78",1.22805624665651,230.673600388822
"79",1.22701760081943,232.234203734846
"80",1.22597895498235,233.888010257976
"81",1.22494030914527,235.645948728429
"82",1.2239016633082,237.519245432325
"83",1.22286301747112,239.5194164546
"84",1.22182437163404,241.658270899062
"85",1.22165335413779,242.025112834727
"86",1.22078572579697,243.703690743111
"87",1.21974707995989,245.84137104332
"88",1.21870843412281,248.128096831483
"89",1.21766978828573,250.574530311285
"90",1.21663114244866,253.191520208774
"91",1.21622703937798,254.255287985034
"92",1.21559249661158,255.789427452594
"93",1.2145538507745,258.4293872431
"94",1.21351520493742,261.242078541663
"95",1.21247655910035,264.236212019174
"96",1.21173422988722,266.485463135341
"97",1.21143791326327,267.322708122379
"98",1.21039926742619,270.345275387143
"99",1.20936062158911,273.541131720618
"100",1.20832197575204,276.915274808638
"101",1.20778553615713,278.715638285648
"102",1.20728332991496,280.305807293693
"103",1.20624468407788,283.683663229423
"104",1.20520603824081,287.216421590213
"105",1.20416739240373,290.903748105271
"106",1.20415555710474,290.945813435955
"107",1.20312874656665,294.41621713969
"108",1.20209010072957,298.044357997045
"109",1.2010514548925,301.786992476701
"110",1.20066793276223,303.175988586261
"111",1.20001280905542,305.450004059302
"112",1.19897416321834,309.084925864553
"113",1.19793551738126,312.7874819998
"114",1.19720534939718,315.406163736568
"115",1.19689687154419,316.473765290507
"116",1.19585822570711,320.021152685135
"117",1.19481957987003,323.591880683391
"118",1.19378093403295,327.180400592821
"119",1.1936459739182,327.636338886875
"120",1.19274228819588,330.593630329057
"121",1.1917036423588,333.972142170693
"122",1.19066499652172,337.34104859963
"123",1.18987905660114,339.866514037182
"124",1.18962635068465,340.659158726127
"125",1.18858770484757,343.835166156566
"126",1.18754905901049,346.993863631082
"127",1.18651041317341,350.141593441978
"128",1.18585854690257,352.096689187489
"129",1.18547176733634,353.236382103149
"130",1.18443312149926,356.246957138826
"131",1.18339447566218,359.263055405781
"132",1.1823558298251,362.29773112189
"133",1.18166308352888,364.326864337796
"134",1.18131718398803,365.32928695278
"135",1.18027853815095,368.329366455717
"136",1.17923989231387,371.380863337111
"137",1.17820124647679,374.500890529796
"138",1.17752922881115,376.557039488102
"139",1.17716260063972,377.67300560179
"140",1.17612395480264,380.875912488315
"141",1.17508530896556,384.183260006163
"142",1.17404666312848,387.61157781876
"143",1.17369834902482,388.787214638409
"144",1.17300801729141,391.109905948662
"145",1.17196937145433,394.70760929657
"146",1.17093072561725,398.446012962603
"147",1.17023828932555,401.017389788716
"148",1.16989207978018,402.299381800963
"149",1.1688534339431,406.222480342128
"150",1.16781478810602,410.279246472725
"151",1.16707425475551,413.247564939023
"152",1.16677614226894,414.43689164298
"153",1.16573749643187,418.627074398834
"154",1.16469885059479,422.912896256788
"155",1.16408462525769,425.47774008933
"156",1.16366020475771,427.238511269181
"157",1.16262155892063,431.555507234657
"158",1.16158291308356,435.910007899693
"159",1.1611523482873,437.707915239637
"160",1.16054426724648,440.232759682766
"161",1.1595056214094,444.514495353678
"162",1.15846697557232,448.780661107425
"163",1.15818078202505,449.938090389943
"164",1.15742832973525,452.980892717449
"165",1.15638968389817,457.128984184079
"166",1.15535103806109,461.240543650335
"167",1.15511253987776,462.16826554025
"168",1.15431239222402,465.315090829956
"169",1.15327374638694,469.362378044348
"170",1.15223510054986,473.399789216289
"171",1.1519762333015,474.398440690557
"172",1.15119645471278,477.488952990064
"173",1.15015780887571,481.626397043446
"174",1.14911916303863,485.829483198036
"175",1.14892368719372,486.628615840864
"176",1.14808051720155,490.239039729462
"177",1.14704187136447,494.813770126084
"178",1.14615640358923,498.858790991171
"179",1.1460032255274,499.605996236131
"180",1.14496457969032,504.828129075259
"181",1.14392593385324,510.335421102301
"182",1.143789182138,511.088966141477
"183",1.14288728801616,516.500165123174
"184",1.14184864217909,523.117705978576
"185",1.1418182936869,523.319141291784
"186",1.14080999634201,530.721938397836
"187",1.1401885361693,535.549316442091
"188",1.13977135050493,539.17478368043
"189",1.13882915869718,547.779491592398
"190",1.13873270466786,548.772276585647
"191",1.13769405883078,559.922070775758
"192",1.13768619286912,560.009666742705
"193",1.13671302552716,572.239841893012
"194",1.1366554129937,573.056737330617
"195",1.13587194339704,584.470017043318
"196",1.13561676715662,588.642580401158
"197",1.13513344589022,596.700192193625
"198",1.13457812131955,607.0124241828
"199",1.1344760263923,608.930367343932
