"ConfRegionR","ConfRegionM"
9.41194436676758,2.05511869874159
9.38917936259228,2.05738362329941
9.36082275776586,2.06288025669449
9.3559844976086,2.06837689008956
9.36512325293874,2.07387352348464
9.38167022398753,2.07937015687972
9.39669911659369,2.0848667902748
9.40297539284122,2.09036342366988
9.40466137996664,2.09586005706496
9.40955548149407,2.10135669046003
9.41194436676758,2.10264151826675
9.41921695223315,2.10685332385511
9.43145755131682,2.11234995725019
9.44531725823653,2.11784659064527
9.46161309920138,2.12334322404035
9.48043375533638,2.12883985743542
9.48354322816517,2.12965853228583
9.50052082828698,2.1343364908305
9.52529259413611,2.13983312422558
9.55514208956276,2.14463790565361
9.55958837973168,2.14532975762066
9.59871367340137,2.15082639101574
9.62674095096035,2.15450568396748
9.64138492102133,2.15632302441081
9.69217099410041,2.16181965780589
9.69833981235794,2.1624377967028
9.75426255225336,2.16731629120097
9.76993867375553,2.16890955483308
9.81342410322427,2.17281292459605
9.84153753515311,2.17638707474932
9.85807137993593,2.17830955799113
9.90237028225065,2.18380619138621
9.9131363965507,2.18488836489117
9.9704886153119,2.18930282478128
9.98473525794829,2.19022242751236
10.0563341193459,2.19340496316404
10.1037570374958,2.19479945817636
10.1279329807435,2.19559078866133
10.1995318421411,2.19746584846866
10.2711307035386,2.19919470599951
10.3199271748096,2.20029609157144
10.3427295649362,2.20092500604248
10.4143284263338,2.2024522603092
10.4859272877314,2.20350408810069
10.557526149129,2.20429691221789
10.6291250105266,2.20520767061234
10.6586476335144,2.20579272496652
10.7007238719242,2.20661355167017
10.7723227333218,2.20885688827149
10.82356612757,2.2112893583616
10.8439215947194,2.21263894524922
10.8902638390103,2.21678599175667
10.9155204561169,2.21982963162258
10.9355771200242,2.22228262515175
10.9871193175145,2.22672161086116
11.0043107910842,2.22777925854683
11.0587181789121,2.22996712634887
11.1303170403097,2.23165514004131
11.2019159017073,2.23262764298525
11.2637977838841,2.23327589194191
11.2735147631049,2.23339519309245
11.3451136245025,2.23452136606658
11.4167124859001,2.23605756573342
11.4883113472977,2.23774952242861
11.5344559211836,2.23877252533699
11.5599102086952,2.23944368404727
11.6315090700928,2.2412650958933
11.7031079314904,2.2431467263932
11.737888920883,2.24426915873206
11.774706792888,2.24580148748173
11.8463056542856,2.24942163101118
11.8527780857321,2.24976579212714
11.9179045156832,2.25381389897112
11.9472049297029,2.25526242552222
11.9895033770808,2.25714129411267
12.0611022384784,2.25927493886529
12.132701099876,2.26067876228842
12.1380871641998,2.2607590589173
12.2042999612735,2.2618327210598
12.2758988226711,2.26284254908248
12.3474976840687,2.26371367643845
12.4190965454663,2.26440644754534
12.4906954068639,2.26495803754761
12.5622942682615,2.26547132604537
12.6338931296591,2.2659920495023
12.6759580433085,2.26625569231238
12.7054919910567,2.266467241462
12.7770908524543,2.26667763562559
12.8486897138518,2.26629482638072
12.8511397487776,2.26625569231238
12.9202885752494,2.26523162836634
12.991887436647,2.26345467828937
13.0634862980446,2.26134103823255
13.0876953097829,2.2607590589173
13.1350851594422,2.25973688584796
13.2066840208398,2.25902484880504
13.2782828822374,2.25935729927094
13.349881743635,2.26065288413249
13.3545882385916,2.2607590589173
13.4214806050326,2.26211161412029
13.4930794664301,2.26289045866927
13.5646783278277,2.26262035437347
13.6362771892253,2.26143436375575
13.6639454925046,2.2607590589173
13.7078760506229,2.25936532321328
13.7794749120205,2.25694170206889
13.829825355874,2.25526242552222
13.8510737734181,2.25443156975551
13.9226726348157,2.2519058371064
13.987095858657,2.24976579212714
13.9942714962133,2.24957207122765
14.0658703576109,2.24755790973762
14.1374692190084,2.24510677256947
14.1573360881294,2.24426915873206
14.209068080406,2.24176285589588
14.2565494100466,2.23877252533699
14.2806669418036,2.23689502691464
14.3281665562102,2.23327589194191
14.3522658032012,2.2317856250075
14.4238646645988,2.22842918568093
14.4413683683944,2.22777925854683
14.4954635259964,2.22617638322263
14.567062387394,2.2239408287009
14.6106836955503,2.22228262515175
14.6386612487916,2.22118392936816
14.7102601101892,2.21808477094027
14.7408181309416,2.21678599175667
14.7818589715867,2.21536153261784
14.8534578329843,2.21335316568411
14.9250566943819,2.2117925759428
14.9528045352875,2.2112893583616
14.9966555557795,2.21029659291728
15.0682544171771,2.20875729592825
15.1398532785747,2.20704270197119
15.1789869612614,2.20579272496652
