    0.332444319415899858E+00    0.292266036729522183E+01    0.159311890213651886E+02    0.121005971106962473E+01    0.127564955670980473E+01    0.891451971441931529E-01    0.607724332662892053E+01    0.183352957188909343E+00    0.111312615226258926E+01    0.463576729501546436E+00    0.115676929823900565E+01   -0.882764322473938712E-01   -0.371852725290502713E+05
    0.309753653393391226E+00    0.288514934170602322E+01    0.159098528769912591E+02    0.115185228799370232E+01    0.132258340271523300E+01    0.886169780761940640E-01    0.607049957731177336E+01    0.437099926012130130E-01    0.999120591046978812E+00    0.732696139336555086E+00    0.101082339987139225E+01   -0.865353974756039035E-01   -0.371852008641332868E+05
    0.332629796106934827E+00    0.290071260007158926E+01    0.158564145537724848E+02    0.125536796015177221E+01    0.123556843290005047E+01    0.954156022850430746E-01    0.607951178319545704E+01    0.301339818509934430E-02    0.103349870766340213E+01    0.311419490972051738E+00    0.885721627346167217E+00   -0.884727044087673942E-01   -0.371851385383516172E+05
    0.332026087474204923E+00    0.288881171127276115E+01    0.159736822263453746E+02    0.121905377209923582E+01    0.125925876866994746E+01    0.981704387688889235E-01    0.606909494752207745E+01    0.490643654785239275E-01    0.887590983680351941E+00    0.703224952215763643E+00    0.103049035407110279E+01   -0.858556878206197804E-01   -0.371849764675664046E+05
    0.322230866599058807E+00    0.291870309706226383E+01    0.159851018662212283E+02    0.118863402406889973E+01    0.129888060909871861E+01    0.104231300535138682E+00    0.606160817932374485E+01    0.118006010182401339E+00    0.946266291831669992E+00    0.456290641786019913E+00    0.803193348145442299E+00   -0.878018147849681241E-01   -0.371849496422405136E+05
    0.313252093994889569E+00    0.291005702160948143E+01    0.159416399671786735E+02    0.121284608387623627E+01    0.128019658418680593E+01    0.923886686411342084E-01    0.606550353884006910E+01    0.232837587185985184E+00    0.103447666419677553E+01    0.276205184237378998E+00    0.100534150968728353E+01   -0.882860501389812757E-01   -0.371848689436596032E+05
    0.341576741150938668E+00    0.289465278379214119E+01    0.158390896060052064E+02    0.123940487485912643E+01    0.126025310622786102E+01    0.102650983882111746E+00    0.607479432362633620E+01    0.165700588411508642E+00    0.964791034510909196E+00    0.393980012178905992E+00    0.884071237015695788E+00   -0.872907830963453035E-01   -0.371847894777245165E+05
    0.334964483618980846E+00    0.288559371278828936E+01    0.159207104968819699E+02    0.122623115254835313E+01    0.125155733698156113E+01    0.975828918642842880E-01    0.607568384259375627E+01    0.366847590034497725E-01    0.954077086759792858E+00    0.727138751243569192E+00    0.834900234666307250E+00   -0.866928210825192447E-01   -0.371847226509121683E+05
    0.328715652863842356E+00    0.292302926675609731E+01    0.159684317159671529E+02    0.121714032660292859E+01    0.125174568567512434E+01    0.916064018268387542E-01    0.607529333684098383E+01    0.116195540347723961E+00    0.104340943875441150E+01    0.707575088434077903E+00    0.101373703530036630E+01   -0.878313801911404513E-01   -0.371846726735875709E+05
    0.321395403996350859E+00    0.287055973382190732E+01    0.158614860605426458E+02    0.122531830950175480E+01    0.126265660189697759E+01    0.881510263903901164E-01    0.607215060627147807E+01    0.109280403073827109E+00    0.943087870360990732E+00    0.109421840736249262E+00    0.108988110285678208E+01   -0.861676943187688615E-01   -0.371846518955758147E+05
    0.328848789234289507E+00    0.289725671580272426E+01    0.159798799329383279E+02    0.122904781823105091E+01    0.126216850642708645E+01    0.943872833450418725E-01    0.606953266970597394E+01    0.682137024703228199E-02    0.987916379108424447E+00    0.769252642757422889E+00    0.102163022483348054E+01   -0.863773704050125601E-01   -0.371846487430657726E+05
    0.322468333588394329E+00    0.289191728238495971E+01    0.159689167366118596E+02    0.118419558701112049E+01    0.128963895429123587E+01    0.915247879559602934E-01    0.607570213195761344E+01    0.507057817383697040E-01    0.103204267258387938E+01    0.425194485545612788E+00    0.919504843049507969E+00   -0.875694634389201643E-01   -0.371846223268638132E+05
    0.323093611048487994E+00    0.288183558537106332E+01    0.158965215065610188E+02    0.125011610262701844E+01    0.125227629043802557E+01    0.906542106485360294E-01    0.607213110921751031E+01    0.655742290229254093E-01    0.975146963111614418E+00    0.595141447939160795E+00    0.104825265315807048E+01   -0.866351704956901114E-01   -0.371846003892423832E+05
    0.330167971543738503E+00    0.292361600599431348E+01    0.159438105350495469E+02    0.117774534461233604E+01    0.129847531322353116E+01    0.103852544742091421E+00    0.607257464310732242E+01    0.456241191524145787E-01    0.806717774062903126E+00    0.852727865665202645E+00    0.101154233494751500E+01   -0.869441429064771454E-01   -0.371844269433932859E+05
    0.316648844168682331E+00    0.294128134791414730E+01    0.159999728933129184E+02    0.123042555518501406E+01    0.125999507886488993E+01    0.844618879201529671E-01    0.608079825271564633E+01    0.114830827176668811E-01    0.109699706083467241E+01    0.415148273537076007E+00    0.106123839413804899E+01   -0.911033779714808256E-01   -0.371843482259840748E+05
    0.334217450535704230E+00    0.290124202800174302E+01    0.158872093332077959E+02    0.118587908110907669E+01    0.128378794399487051E+01    0.953817167828838464E-01    0.607377076483403755E+01    0.118227923190752024E+00    0.102208716784462483E+01    0.647622736351235240E+00    0.100173304628686188E+01   -0.876901905707976048E-01   -0.371842892600988416E+05
    0.311997060436961904E+00    0.290956728518166940E+01    0.159814140032564325E+02    0.126537209619979341E+01    0.120989796785293713E+01    0.906038175187732636E-01    0.608036816179929751E+01    0.243046640988447658E-01    0.880148202300726989E+00    0.901976294238451271E+00    0.904630404263666477E+00   -0.867084849904521948E-01   -0.371842421931145363E+05
    0.322617552070041891E+00    0.290256953766028492E+01    0.159668741520343715E+02    0.116818254723952131E+01    0.130682683341770800E+01    0.893795382653900655E-01    0.606978102475546155E+01    0.139223215370833792E+00    0.103677285096247429E+01    0.673952052171362781E+00    0.120292489642996969E+01   -0.880404308187431872E-01   -0.371841150517526548E+05
    0.322197269662970742E+00    0.291874038745758302E+01    0.158813270485068365E+02    0.124424273470239322E+01    0.124405524559002423E+01    0.954534762988201169E-01    0.607043653581526055E+01    0.136887870520000676E+00    0.892408881461422276E+00    0.162057700089532408E+00    0.988797067193412205E+00   -0.887391471628871109E-01   -0.371840761960601740E+05
    0.318519230269013853E+00    0.291240948403045241E+01    0.159525448260744191E+02    0.129795583347186660E+01    0.118584641833917304E+01    0.880042525327047603E-01    0.607649963294071327E+01    0.128393339399651332E-01    0.104428708383748625E+01    0.458163068402003992E+00    0.102515469480409349E+01   -0.892878111364277527E-01   -0.371840664569118089E+05
    0.311826689695964165E+00    0.292239478707957856E+01    0.159667794874332785E+02    0.123699070362673846E+01    0.124566913832515880E+01    0.929782203443202115E-01    0.607830055999295915E+01    0.455566138499879647E-01    0.971087534400049135E+00    0.471120556028787107E+00    0.788790663908108813E+00   -0.899036807959338324E-01   -0.371840513855187091E+05
    0.329382231090326438E+00    0.287275538579960710E+01    0.159034834595861341E+02    0.116734111926768147E+01    0.130875572138498786E+01    0.857976865634055286E-01    0.607804988554672310E+01    0.114963405417102035E-01    0.104665543496915192E+01    0.276356320376550557E+00    0.116148107136589429E+01   -0.853391344593502632E-01   -0.371840303172454587E+05
    0.310962524664600892E+00    0.293810408280149415E+01    0.159771529130055789E+02    0.125838294478970103E+01    0.121511135533799219E+01    0.908159180542153915E-01    0.607246101719240716E+01    0.468656996889385974E-01    0.103003078065903919E+01    0.670054284420373514E+00    0.900099121392496260E+00   -0.887682609017410307E-01   -0.371840273130537826E+05
    0.325675729265123393E+00    0.293662799657047735E+01    0.159818761468316062E+02    0.126595509390317051E+01    0.122151089683016756E+01    0.872357860677880625E-01    0.607894990303127258E+01    0.772173502884831997E-01    0.100332577532415823E+01    0.111059745659051579E+00    0.109856019274148253E+01   -0.871593125075652009E-01   -0.371840229496664761E+05
    0.319891545450974202E+00    0.289393911671848958E+01    0.159843925780218363E+02    0.130310404759551046E+01    0.116875690493285611E+01    0.882282930469138749E-01    0.607172472641639160E+01    0.330525484566324204E-01    0.108940923815785751E+01    0.850449617111877720E+00    0.951218056358996034E+00   -0.868055152933658314E-01   -0.371840121028781650E+05
    0.323106867411276755E+00    0.286924363210120514E+01    0.157751232882571522E+02    0.124771986957857695E+01    0.123739520403581738E+01    0.935671112808111743E-01    0.607899686057108379E+01    0.388753455530612899E-01    0.100819078021753450E+01    0.469092857410659647E+00    0.866294803995576346E+00   -0.871196333862788164E-01   -0.371839766708994648E+05
    0.317924165347219012E+00    0.293314981747164749E+01    0.159771110829892820E+02    0.118197213950565505E+01    0.129416650141167588E+01    0.923482954982908638E-01    0.606717749087526848E+01    0.107996242444246660E+00    0.943867116152067420E+00    0.529636336538428232E+00    0.115560971758581377E+01   -0.871268109583854811E-01   -0.371839627195751382E+05
    0.323648720810403689E+00    0.291378753775782506E+01    0.158426682634833647E+02    0.123032851517568154E+01    0.126736334827057062E+01    0.947951176292490261E-01    0.606684605940111155E+01    0.144314272252329789E+00    0.931400842308094834E+00    0.128911543907295839E+00    0.106313691945515076E+01   -0.884567448745554041E-01   -0.371839526242981228E+05
    0.314704315573957394E+00    0.291606151452170614E+01    0.159448718058491643E+02    0.127252317463050946E+01    0.122336439126722385E+01    0.956670033409420528E-01    0.606406245288575541E+01    0.156573423522226585E+00    0.102517956271194000E+01    0.388500193892135082E+00    0.941446538994023197E+00   -0.876679426647093141E-01   -0.371839105834792717E+05
    0.330108003859010957E+00    0.288782912844760808E+01    0.159741674063423851E+02    0.115637584709811003E+01    0.131184485344242852E+01    0.917133215130950114E-01    0.607682804881545025E+01    0.473948478945708171E-01    0.845851807804179123E+00    0.365936815156699458E+00    0.108263321874241902E+01   -0.871176009865465839E-01   -0.371838705506695405E+05
    0.310656626995121032E+00    0.287755646367265561E+01    0.157523791573879528E+02    0.123055733813270551E+01    0.126084286393420775E+01    0.863129305320763374E-01    0.608161812587883599E+01    0.470716325815581024E-01    0.100864737610875377E+01    0.441731813807575757E+00    0.988794950508824932E+00   -0.867661949739794713E-01   -0.371838221186095616E+05
    0.330188663242907132E+00    0.292592467338998130E+01    0.159644086008299197E+02    0.119392802919840202E+01    0.128545457722764356E+01    0.964330584546514713E-01    0.606594930113557940E+01    0.896818611851385172E-01    0.962287377884079365E+00    0.139351977469184707E+00    0.106011080358404208E+01   -0.878806765572920368E-01   -0.371838074430211418E+05
    0.323065915190331343E+00    0.289501114047331054E+01    0.159719748424562518E+02    0.124562211689448299E+01    0.124490670797601233E+01    0.989371468905002327E-01    0.606302297557177283E+01    0.112674782786850447E+00    0.980923266392761728E+00    0.208242624200336124E+00    0.910233627643642684E+00   -0.866821600731742248E-01   -0.371838019157810340E+05
    0.320369510847821004E+00    0.288714402316272212E+01    0.158609475071858057E+02    0.130609393376722593E+01    0.116915926334754650E+01    0.939500136160878047E-01    0.607448774618662846E+01    0.455603280450925519E-01    0.931809726439929764E+00    0.544949769430138065E+00    0.963582441640830067E+00   -0.866451671880987262E-01   -0.371837065580542767E+05
    0.333980102204638751E+00    0.289200133899537359E+01    0.158813955332830616E+02    0.117512516214558560E+01    0.131225102217620071E+01    0.892993691766088005E-01    0.607706972781244659E+01    0.395019292725259236E-01    0.112435207707439422E+01    0.818757665309870597E+00    0.104665153249508136E+01   -0.878107381866686798E-01   -0.371836934447512322E+05
    0.322017585113534732E+00    0.288625893813164325E+01    0.158937184282734414E+02    0.128274324975227039E+01    0.119746045904761678E+01    0.908930314470010048E-01    0.607800152353407963E+01    0.126435295796023493E-01    0.960535100293080868E+00    0.571275966196480023E+00    0.986322871073573415E+00   -0.853118597964311332E-01   -0.371836770158508007E+05
    0.316718312019960702E+00    0.290295006420338630E+01    0.158427853886547858E+02    0.122881418827311650E+01    0.124827763172067829E+01    0.889094146645381250E-01    0.608155314967560479E+01    0.517492223519999683E-01    0.103986877851695336E+01    0.304050248686429325E+00    0.953188156250725838E+00   -0.874070736368407486E-01   -0.371835855706511429E+05
    0.345321562169038365E+00    0.290544068470059980E+01    0.159745125253743403E+02    0.118432170953411453E+01    0.129622015821763203E+01    0.105261694929951577E+00    0.606517978783587086E+01    0.194647960044277729E+00    0.916651153125903173E+00    0.289755794572232439E+00    0.955980516259911539E+00   -0.873503201290951881E-01   -0.371835847239356226E+05
    0.325396665471076874E+00    0.293073873779036331E+01    0.159983910316558031E+02    0.126433747363903248E+01    0.124107973803014460E+01    0.911406444478200795E-01    0.607860282638146465E+01    0.550060191963850920E-01    0.887925878300300564E+00    0.297312225566830290E+00    0.104875681579579227E+01   -0.889803174126114482E-01   -0.371835556991393969E+05
    0.317133506842599167E+00    0.289160495834098175E+01    0.158552901380795284E+02    0.128330179516435861E+01    0.120450398257651003E+01    0.996413558836639623E-01    0.607180613230286248E+01    0.958422379279403602E-01    0.964773429883895917E+00    0.660399204793092470E-01    0.843265649586852573E+00   -0.860058909236079971E-01   -0.371835448346236080E+05
    0.312329016568860085E+00    0.293279961885308094E+01    0.159850585860777237E+02    0.119424646930159284E+01    0.127539019719495461E+01    0.885526194130086958E-01    0.607548258771798366E+01    0.129835557496114723E+00    0.844988666023005264E+00    0.292679667739977278E+00    0.109358709552576161E+01   -0.887603013043403721E-01   -0.371835361396962981E+05
    0.327237103469365354E+00    0.289968041292251044E+01    0.158725346005556958E+02    0.124942975646304277E+01    0.124122919363103157E+01    0.952019006729184630E-01    0.606661432663787181E+01    0.155150594293726518E+00    0.874221416182762168E+00    0.294763465292158522E+00    0.109153321781583257E+01   -0.873148224743620360E-01   -0.371835017365581734E+05
    0.335537443294210369E+00    0.288174610003548715E+01    0.157915768788068753E+02    0.129755892381421711E+01    0.119507066302791265E+01    0.975626783863765834E-01    0.607381007057187361E+01    0.651687326206012718E-01    0.104356396069173973E+01    0.334139553902149500E+00    0.963112974212050221E+00   -0.868045423001296557E-01   -0.371834899293475537E+05
    0.329321279538430323E+00    0.291498811081980103E+01    0.159221708473121595E+02    0.123161008262876970E+01    0.126377806752483668E+01    0.905579015561111672E-01    0.608318423422069365E+01    0.443119517360834325E-01    0.106800577691780862E+01    0.701804020375651483E+00    0.856514173546058077E+00   -0.886043501835524494E-01   -0.371834831007122921E+05
    0.325264705669102705E+00    0.290549778889643928E+01    0.159668284487440921E+02    0.115283213805468354E+01    0.133119745591119498E+01    0.945997983700297002E-01    0.607175785144511693E+01    0.418454404983275505E-01    0.108899620788517182E+01    0.324100242963635599E+00    0.910262321081746095E+00   -0.874937887255538282E-01   -0.371834744862942025E+05
    0.323051236711975942E+00    0.287145362896079615E+01    0.157653002423284434E+02    0.124363797133434684E+01    0.124021616346934138E+01    0.903346093933306837E-01    0.607652817651716592E+01    0.523178275892167977E-01    0.113612425549768692E+01    0.512590930863836447E+00    0.911916122753400615E+00   -0.858047814911176154E-01   -0.371834626974775529E+05
    0.316825107691445673E+00    0.289428748307925110E+01    0.158055704620883937E+02    0.122799719274488117E+01    0.126358993754420323E+01    0.963353284522533160E-01    0.606783414960194367E+01    0.618714241767995971E-01    0.953694205028526643E+00    0.301476685169565495E+00    0.956728583332878135E+00   -0.862945374344318838E-01   -0.371834355452716918E+05
    0.328252241279641366E+00    0.288800876334567302E+01    0.158902703058539814E+02    0.119571479367375844E+01    0.127962978681943507E+01    0.864350225972510960E-01    0.607538445646034475E+01    0.623707027701428107E-01    0.112402628559131479E+01    0.725693721786430102E+00    0.116896112910554439E+01   -0.866402360891709022E-01   -0.371834203046020993E+05
    0.335036799791932016E+00    0.288955958988364658E+01    0.158551246461002755E+02    0.127963007540765550E+01    0.121516732518624204E+01    0.972858392733801092E-01    0.607475970171203006E+01    0.883943022670255346E-01    0.103518783006545556E+01    0.481187254668110909E+00    0.904929529683250355E+00   -0.861826209311439828E-01   -0.371834011093735462E+05
    0.323130769216472713E+00    0.290931589263759260E+01    0.159499833016421846E+02    0.124756077279614908E+01    0.125174062919810525E+01    0.964507827524653527E-01    0.606926880393268942E+01    0.411270481813275860E-02    0.929345096763929845E+00    0.729048595080407869E+00    0.907163510485327729E+00   -0.884210186694386335E-01   -0.371833758874246196E+05
    0.329476030569077649E+00    0.289104919471328214E+01    0.158400651564805486E+02    0.119914514396935923E+01    0.128352336235110309E+01    0.917871551657927359E-01    0.607302805737581330E+01    0.113052668540231216E+00    0.109500974648349514E+01    0.336076835069799684E+00    0.104641812310637805E+01   -0.863077810579090388E-01   -0.371833661770947874E+05
    0.329318596282597686E+00    0.292876105323858837E+01    0.159632983514386986E+02    0.126092040636365987E+01    0.123002505323784561E+01    0.100579739795217601E+00    0.606389419595494417E+01    0.180808347042622664E+00    0.881420362678562053E+00    0.220219540513061779E+00    0.100192600964481282E+01   -0.885241922396019787E-01   -0.371833481069686313E+05
    0.327873237697060060E+00    0.290463916590843052E+01    0.159499696512298854E+02    0.121168890133920670E+01    0.127820741073704602E+01    0.965501502799239325E-01    0.606464808618983398E+01    0.261496238285029332E-01    0.106681937337953059E+01    0.186746049803253655E+00    0.975305744220758219E+00   -0.881705756589415690E-01   -0.371833033364881994E+05
    0.338860690819490717E+00    0.288080156370416240E+01    0.157609285153098355E+02    0.123788925875902156E+01    0.126580687057560737E+01    0.955135654354738739E-01    0.607665170708823954E+01    0.199725857151173726E-01    0.970005104041206434E+00    0.605216243542918364E+00    0.110135035607224951E+01   -0.866375685814509411E-01   -0.371832947086823406E+05
    0.317729891789565677E+00    0.294038408604474188E+01    0.159275603335908045E+02    0.121439271226955459E+01    0.127752763112315471E+01    0.939845877410391689E-01    0.607521511836852479E+01    0.128656173463648549E+00    0.921791797811328362E+00    0.638364615143303671E+00    0.100781234417762589E+01   -0.895561431745176828E-01   -0.371832850007374946E+05
    0.343122401848396430E+00    0.290154976285586486E+01    0.158372676107181469E+02    0.122281848004832794E+01    0.126802696950883398E+01    0.972669602570883779E-01    0.607043734957448233E+01    0.147138879160931720E-01    0.959429975811563196E+00    0.258537537444670118E+00    0.107520468866889485E+01   -0.881657116947592578E-01   -0.371832460643187733E+05
    0.343814807776127440E+00    0.292397437903426116E+01    0.159494183807136380E+02    0.124833631864474648E+01    0.122473748273711291E+01    0.101045565310155919E+00    0.607153092400218686E+01    0.127947084528516358E+00    0.106988363080225035E+01    0.252133172184383969E+00    0.947382204799814720E+00   -0.885869790431319248E-01   -0.371832424590645460E+05
    0.314074017493381152E+00    0.293238102452616634E+01    0.159297796692632545E+02    0.121115924043246892E+01    0.127833207543952843E+01    0.879651104072769890E-01    0.607957211428047906E+01    0.788555736822304926E-01    0.100278310305957596E+01    0.719099926546081125E+00    0.102012493076024424E+01   -0.901580019569658553E-01   -0.371832166873293463E+05
    0.329232901772953168E+00    0.290961606666130201E+01    0.159893327976957238E+02    0.124552815189227717E+01    0.123973920181256947E+01    0.983166954342255539E-01    0.607796036030095088E+01    0.998152660733574726E-01    0.879814665200378987E+00    0.418890806315067310E+00    0.865418464571329871E+00   -0.880621169968923978E-01   -0.371832109032531662E+05
    0.314711205987664056E+00    0.290721564538689137E+01    0.159828027701003599E+02    0.114792391601386101E+01    0.132246987620625034E+01    0.873267011402899390E-01    0.607726667683498167E+01    0.996462263806682236E-01    0.104448216009871087E+01    0.700640705147488330E+00    0.934615644384776845E+00   -0.869529845139380975E-01   -0.371831990028646615E+05
    0.330997617120328269E+00    0.289440652495808060E+01    0.159324347270824269E+02    0.121794796509763281E+01    0.127289273731879837E+01    0.957370268849498524E-01    0.607422176985836959E+01    0.631714995754027592E-01    0.955824553373155639E+00    0.768503718222770416E+00    0.948606308613852534E+00   -0.876969069947569901E-01   -0.371831618859950540E+05
    0.328364898030395924E+00    0.289711428371012047E+01    0.159045734682541102E+02    0.130657177649274114E+01    0.117261843642124686E+01    0.923766633405352505E-01    0.608061656377465809E+01    0.176072616437433840E-01    0.801408807632640441E+00    0.206169025430862435E+00    0.102836887841985924E+01   -0.871958840549536818E-01   -0.371831337686136758E+05
    0.342172289711682676E+00    0.294036759171891227E+01    0.159499503624268577E+02    0.122025675536756739E+01    0.127472563803008687E+01    0.101689280223817971E+00    0.606940987449200975E+01    0.178230783131102022E+00    0.848204458354247182E+00    0.428251101954946700E+00    0.109682378717290074E+01   -0.891624905274315815E-01   -0.371831259463542010E+05
    0.329173380719412378E+00    0.290087176262852253E+01    0.158322683432090159E+02    0.127155625619129542E+01    0.121926952274552680E+01    0.933170455363241946E-01    0.606863127679022707E+01    0.113924564983460541E+00    0.902029705677844351E+00    0.406849817353105603E+00    0.122792011675826696E+01   -0.868296845649627336E-01   -0.371831231938397978E+05
    0.323661648168708849E+00    0.289254365346562281E+01    0.159412581463207168E+02    0.123861206841901406E+01    0.124517453861532523E+01    0.935079046208956016E-01    0.606964172079905762E+01    0.145150729066742923E+00    0.941366782953730219E+00    0.497975734079486143E+00    0.102974119417743282E+01   -0.869687918087692913E-01   -0.371831160493361313E+05
    0.320729876062251507E+00    0.289893967992541235E+01    0.159149067271269402E+02    0.127737275096249059E+01    0.121474836919076901E+01    0.884711369868115133E-01    0.607612323602610882E+01    0.148559244073260766E+00    0.105225875573219030E+01    0.335298791935104312E+00    0.104199621206572712E+01   -0.876823323344466388E-01   -0.371831133772250905E+05
    0.337950035995603304E+00    0.291523928762897278E+01    0.159257486468806775E+02    0.128179521503866733E+01    0.120573734883448846E+01    0.964212958853287450E-01    0.607933332555995865E+01    0.944303196045224308E-01    0.972099218190000558E+00    0.876846324315184833E+00    0.964764553971383942E+00   -0.875937684923284998E-01   -0.371831104612984127E+05
    0.324767466926335180E+00    0.290024014031258126E+01    0.158165364967384079E+02    0.122829434804846493E+01    0.125411689009628313E+01    0.867530551852409432E-01    0.608040289860047256E+01    0.702243254407109718E-01    0.994513047426565322E+00    0.484090084264818948E-01    0.111538825494420357E+01   -0.880753615877790663E-01   -0.371830934761921380E+05
    0.330040012859208198E+00    0.288342148092659345E+01    0.158557913883777530E+02    0.130292193587738026E+01    0.117892226087988194E+01    0.946684805259714740E-01    0.607274094234153328E+01    0.500772126546048385E-01    0.105408579896409482E+01    0.471606905079108296E+00    0.981247371808504076E+00   -0.865614333959343896E-01   -0.371830871873263968E+05
    0.327711247374058878E+00    0.289455443362157361E+01    0.158156033332412136E+02    0.120699638869391856E+01    0.126963065089772753E+01    0.986563294585966893E-01    0.607846959589208602E+01    0.269446299895299141E-01    0.874857838865738979E+00    0.459095262590194619E+00    0.900268209597134050E+00   -0.881815095523309223E-01   -0.371830452389023558E+05
    0.332293152424006366E+00    0.288830807271089984E+01    0.159364567514609305E+02    0.122828416313528832E+01    0.127219743789193451E+01    0.914947275195761717E-01    0.606916407367399113E+01    0.437140514570280511E-01    0.907852309936810431E+00    0.251497293792684318E+00    0.112259196891042268E+01   -0.871699755238475038E-01   -0.371830440790284265E+05
    0.330390371076891454E+00    0.292134424458936426E+01    0.159443449197639744E+02    0.121875801104643777E+01    0.128109813297222197E+01    0.909033428709394992E-01    0.607758907432535533E+01    0.888215920630656686E-01    0.104265963256893501E+01    0.813090732185883347E+00    0.995417691868871635E+00   -0.874580673006820075E-01   -0.371830359994397222E+05
    0.329376974566773451E+00    0.289158700642589572E+01    0.159244698970128660E+02    0.121398829457990343E+01    0.128616018860327164E+01    0.901977074825361380E-01    0.607197087965029603E+01    0.256463919902169980E-02    0.114256963711212589E+01    0.303808945559878307E+00    0.103067876723570895E+01   -0.857349331256775371E-01   -0.371830141837445481E+05
    0.304569158863716161E+00    0.289640016916106724E+01    0.159521836262638175E+02    0.122098644881247020E+01    0.127261527960352772E+01    0.865516985014353757E-01    0.607912747830760658E+01    0.966267141207685365E-01    0.928516173697825908E+00    0.762094266957470401E+00    0.944610916571299031E+00   -0.872614878936802674E-01   -0.371830041377456000E+05
    0.323115972144816854E+00    0.291972969009584737E+01    0.159878308235357736E+02    0.130192009384530794E+01    0.119182949057083287E+01    0.927099105942406493E-01    0.607255191077572309E+01    0.122456800634270918E+00    0.994370377230182845E+00    0.227257403129156765E+00    0.994130684241618767E+00   -0.876710523097472827E-01   -0.371829523929032002E+05
    0.331152234884854568E+00    0.291723856433812179E+01    0.159836340656354423E+02    0.127276105404019213E+01    0.122786522193563852E+01    0.900964465177432755E-01    0.607265038836274584E+01    0.816249513220967809E-01    0.110626203246907151E+01    0.634191028051589334E+00    0.104439637546774877E+01   -0.887677520925800045E-01   -0.371829322080054917E+05
    0.321899844019036707E+00    0.289273869244083137E+01    0.158933660683903106E+02    0.128241515486187763E+01    0.120788919519822335E+01    0.904467191495267192E-01    0.607704114986976585E+01    0.918863499079828894E-01    0.886298716860077995E+00    0.526459009088267815E+00    0.111037256732324696E+01   -0.877803340489200501E-01   -0.371829308078689501E+05
    0.313942925313782373E+00    0.289366773613528405E+01    0.158116391591904240E+02    0.118195390552191393E+01    0.129042754197064991E+01    0.893363672037423562E-01    0.607102391498736615E+01    0.373973838688913957E-01    0.105211889930898783E+01    0.171224737243167807E+00    0.106165229132012184E+01   -0.864148586006185382E-01   -0.371829225974250367E+05
