    0.313684237025695811E+00    0.115503322077978887E+01    0.113098264471026404E+02    0.106037676493390687E+01    0.236000058539480140E+01    0.375321241283041243E-01    0.100027470204108904E+00    0.540090014121040873E+01    0.609732274530905194E+01    0.266489518554034355E+01    0.171858249419944015E+00    0.238935960209210985E+00    0.510990336848416593E+01    0.610345637284902942E+01    0.993854267276082504E+00    0.115434701319305288E+01    0.393716297939995019E+00    0.113346375115260689E+01    0.459020185952416893E+00    0.499617497962813739E+00   -0.363338793209887444E+05
    0.319885126880792570E+00    0.146251947961139983E+01    0.140173983865062262E+02    0.101273291957808276E+01    0.221896163011266268E+01    0.658626609339088981E-01    0.261151675003128414E+00    0.611542300713176701E+01    0.547475237335717857E+01    0.256698994095160460E+01    0.251553255621046523E+00    0.279689433080336003E+00    0.559718285183546627E+01    0.611231861107553787E+01    0.763655739373650722E+00    0.103281454651570526E+01    0.366380335325785678E+00    0.104200615081258485E+01    0.457308705460382936E+00    0.499157757527188273E+00   -0.363336053695134906E+05
    0.326234685926330759E+00    0.147263339790153935E+01    0.142000228569831926E+02    0.992537225253547484E+00    0.227297459019748338E+01    0.260666803655822945E-02    0.716014291642676770E-01    0.626150627789255232E+01    0.611387880654326565E+01    0.265258767538618923E+01    0.209410477132493250E+00    0.256306923247965779E+00    0.531405067987739343E+01    0.611438781179227409E+01    0.587050630224462799E+00    0.108028052258604745E+01    0.219675198630215146E+00    0.104487773546404772E+01    0.456115200822711397E+00   -0.497840766531083556E+00   -0.363335591565584182E+05
    0.328768308780521268E+00    0.131212296563065833E+01    0.129228019056308270E+02    0.103184198044819353E+01    0.215170736957157338E+01    0.101189426251746373E+00    0.119087136447144720E+00    0.579676761606029611E+01    0.611749401695890160E+01    0.274077356226482216E+01    0.183128799389058267E+00    0.274341984414884832E+00    0.532066794192878234E+01    0.609551422589525060E+01    0.871497818769799037E+00    0.106068464510108207E+01    0.493518125092177962E+00    0.106281015738106488E+01    0.453277992105005634E+00   -0.499956431989713845E+00   -0.363334796015913234E+05
    0.307353131038887506E+00    0.135760802921844781E+01    0.123222665914649454E+02    0.993682161423579458E+00    0.238802452202521032E+01    0.577640444941507902E-01    0.107170472472180964E+00    0.604827190367770662E+01    0.611492495126764890E+01    0.260831477240252552E+01    0.224979742617091444E+00    0.275549332648622969E+00    0.517226692381165698E+01    0.611267712573881994E+01    0.959430495787029103E+00    0.763158699301549670E+00    0.568891324586895064E+00    0.102015291219122561E+01    0.459762332520667338E+00    0.499444324974519738E+00   -0.363334111559998346E+05
    0.325284236266040971E+00    0.179159215014179418E+01    0.157474661563845544E+02    0.897519393757616024E+00    0.227129946117672521E+01    0.641128550494772347E-02    0.654027976865521748E-01    0.511515437033257836E+01    0.612708530750985059E+01    0.254792357607530118E+01    0.224257239659257451E+00    0.253498984148945783E+00    0.519786791981688712E+01    0.611952903818330896E+01    0.887908879750246571E+00    0.124534781991012267E+01    0.430643711805297619E-01    0.113101361844124670E+01    0.455423731538551535E+00    0.499371147316552411E+00   -0.363331277526885897E+05
    0.303545983481722625E+00    0.136971057172055133E+01    0.131315489900545472E+02    0.102316736918791595E+01    0.230610122524188110E+01    0.741565813136802060E-01    0.226267887945831803E+00    0.612306520348200767E+01    0.513724583151620262E+01    0.266939493530094429E+01    0.232400546062582258E+00    0.274417250796833656E+00    0.546594634468628371E+01    0.612234904507926370E+01    0.752894443792204271E+00    0.884921102564529494E+00    0.209696561532489778E+00    0.976264623283549682E+00    0.458471578616024278E+00   -0.499872504484697000E+00   -0.363331246693758440E+05
    0.335250991055050240E+00    0.121300438527594912E+01    0.138348085827652856E+02    0.123203032046103989E+01    0.229273678396917102E+01    0.675696864375876782E-01    0.985596310754577459E-01    0.540741410381513532E+01    0.607664244625045047E+01    0.266418869416729853E+01    0.181302462566104439E+00    0.217845761782911124E+00    0.539050019886454113E+01    0.609614312119810631E+01    0.853737487346479140E+00    0.105703381166972443E+01    0.388091295388333257E+00    0.106641383617564545E+01    0.454051967812118096E+00    0.497994575893638713E+00   -0.363331049124542988E+05
    0.337535731501570901E+00    0.124623889794283249E+01    0.128251712044258994E+02    0.106579625037641890E+01    0.231503402968957062E+01    0.120807707055038422E-01    0.872291103180855981E-01    0.577033416611090022E+01    0.609727740506966853E+01    0.273731216272743572E+01    0.188539852370718547E+00    0.271680089370947064E+00    0.534709360032406522E+01    0.609895594037247868E+01    0.632270853624436358E+00    0.730031477048167066E+00    0.636833280686815301E-01    0.106094081050290789E+01    0.456830365216974621E+00   -0.496630727489667967E+00   -0.363330510379065163E+05
    0.317810074972044831E+00    0.127418393997638524E+01    0.147887182571538229E+02    0.118225046085236341E+01    0.242966432045683423E+01    0.809618353307121480E-01    0.103412396663176712E+00    0.573731240702675027E+01    0.610756061339291989E+01    0.267656191053679748E+01    0.221792675100647513E+00    0.247276726986136675E+00    0.529256217229370396E+01    0.610496696186691246E+01    0.347597321685232830E+00    0.100375565834212055E+01    0.295580129105102209E-01    0.112342355396405091E+01    0.457718548732629182E+00    0.499132371822569976E+00   -0.363330276393501626E+05
    0.313287732962733267E+00    0.165768425413088494E+01    0.144543511273724707E+02    0.857322552954873363E+00    0.220048759044021036E+01    0.718290274347749280E-01    0.106194719739058252E+00    0.541282356374083307E+01    0.611258244136515838E+01    0.260347638728564235E+01    0.243726511721087696E+00    0.297117478051463879E+00    0.550048147063311976E+01    0.610835508934455440E+01    0.104873260296207360E+01    0.962297792244610317E+00    0.763867922804477240E+00    0.918047748554664866E+00    0.454067977542679579E+00   -0.498907309675948318E+00   -0.363327568278487306E+05
    0.320887601462032379E+00    0.128198618779972651E+01    0.116481775041508477E+02    0.100269634066293789E+01    0.236342575691865786E+01    0.981264704171466162E-01    0.322759327935514484E+00    0.611730750912819854E+01    0.522422524857953352E+01    0.265897527312139914E+01    0.190907835115464469E+00    0.255706491081786058E+00    0.546740656582156781E+01    0.612392800328643006E+01    0.663686178901445767E+00    0.105533963565854960E+01    0.984749794102162124E-01    0.954337774974183262E+00    0.459503490176826124E+00    0.499515272018899337E+00   -0.363327421897066451E+05
    0.327233650723958769E+00    0.138933630054333368E+01    0.124365379352755046E+02    0.842585399126793200E+00    0.217679087134447302E+01    0.413179046047180767E-01    0.970770652538630596E-01    0.531665110831767773E+01    0.612644979076903606E+01    0.255182271793994087E+01    0.305889218092073201E+00    0.352184047423994284E+00    0.561165758994693586E+01    0.611862163222155253E+01    0.703056593033056343E+00    0.103009956051519924E+01    0.448818285528733603E-02    0.959749936443134111E+00    0.458846005289467951E+00    0.498668763568321571E+00   -0.363327076277761080E+05
    0.329334263728229437E+00    0.162706418960537946E+01    0.159022151451184364E+02    0.104068481923751288E+01    0.236910209985716591E+01    0.910610576820250484E-01    0.119299238581651770E+00    0.570248874989500099E+01    0.610466620927441994E+01    0.268279552998407400E+01    0.217811439411963320E+00    0.268008673938045616E+00    0.541984830014269825E+01    0.609257219574461395E+01    0.118139647877947773E+01    0.803425337716434429E+00    0.321956597807867395E+00    0.101674859697411901E+01    0.457253326494567292E+00    0.499208197737798787E+00   -0.363325607728376854E+05
    0.311701811435903031E+00    0.152604852198858865E+01    0.157179736302422111E+02    0.109902401790737225E+01    0.232297798704975778E+01    0.539516073828681594E-01    0.387805570287376167E+00    0.612105404771395900E+01    0.539370827175560752E+01    0.263089907170278670E+01    0.186165802138860970E+00    0.212087958443875263E+00    0.561201406803198477E+01    0.611492990757063026E+01    0.821609390339848922E+00    0.112367062342180701E+01    0.146559524140375375E+00    0.110467827431027055E+01    0.455444081460849248E+00   -0.499589471314161759E+00   -0.363325165384331995E+05
    0.327751174320731420E+00    0.120567273349296489E+01    0.109366724545261338E+02    0.101846844537272108E+01    0.237316192239158141E+01    0.224203037656071670E-01    0.101126595134498898E+00    0.529453947169753825E+01    0.611396876128081335E+01    0.258341515250979992E+01    0.201986657702754091E+00    0.250114536730659420E+00    0.556729184419266243E+01    0.611856780469711925E+01    0.532302409208908034E+00    0.976956786655389875E+00    0.319860248009632919E+00    0.122061324616886102E+01    0.458752084737400589E+00    0.498474031194778511E+00   -0.363324739463282385E+05
    0.330608966885228228E+00    0.172478816807430380E+01    0.145228845677363623E+02    0.853188025060545696E+00    0.234605323188667336E+01    0.244358286787124332E-01    0.992689778810809248E-01    0.568283681556189535E+01    0.612547298723797606E+01    0.257145771505325849E+01    0.236746725697789040E+00    0.285904248370995762E+00    0.520212178855986807E+01    0.611897114607921466E+01    0.118560205647419314E+01    0.101172441870103280E+01    0.277035713923787230E+00    0.885510588469496707E+00    0.458892551571287499E+00    0.499462317633183828E+00   -0.363324396137839940E+05
    0.328001950886509852E+00    0.117568433411638251E+01    0.112303450761379224E+02    0.101176020748491879E+01    0.225056565976601819E+01    0.407929844969988561E-01    0.100989139985128165E+00    0.536339480835195737E+01    0.610747543791128322E+01    0.267981947457703340E+01    0.224963543342918709E+00    0.298664709811072515E+00    0.546231334220345754E+01    0.610882015176166515E+01    0.918162947123006390E+00    0.111336430713075307E+01    0.448142134268089021E+00    0.931465487639302148E+00    0.456647063637073636E+00   -0.499616938747584616E+00   -0.363324320331098643E+05
    0.319419791033018596E+00    0.106286303738861343E+01    0.120577999009844525E+02    0.124792352415861107E+01    0.257149615530268516E+01    0.319140468558172302E-02    0.101782720460615053E+00    0.553912312930541084E+01    0.609492250896253207E+01    0.271642425890235861E+01    0.133908292899554582E+00    0.181477049880662017E+00    0.593225751367797915E+01    0.611699565488957120E+01    0.111995064326216731E+01    0.103316748419931725E+01    0.411668354146510485E+00    0.972173387369095643E+00    0.459576594606128874E+00    0.499711968873432721E+00   -0.363323939505419985E+05
    0.324362494167554416E+00    0.155701058446920393E+01    0.145105454321237417E+02    0.897541291331751312E+00    0.206421938271424921E+01    0.245614312289058369E-01    0.711283234484154647E-01    0.543310359249600339E+01    0.610001041921681164E+01    0.255087442774686624E+01    0.274781072077655397E+00    0.309356535490886708E+00    0.551518266628342779E+01    0.611190506820699575E+01    0.784604204231982294E+00    0.988325710073660879E+00    0.589989603031097487E+00    0.103783389786011626E+01    0.452522717622256820E+00    0.497258748256784622E+00   -0.363323479428242063E+05
    0.331315894903612740E+00    0.152300938676576991E+01    0.145539289156964458E+02    0.875034048854550828E+00    0.214397832740354799E+01    0.110262456569521411E+00    0.136855227817126945E+00    0.537465615411660380E+01    0.610856674504763042E+01    0.252670494118215183E+01    0.327818864271457233E+00    0.359433084449286067E+00    0.523029888486185346E+01    0.611906091264204921E+01    0.337903809227062812E+00    0.994177346279824903E+00    0.491089445071944061E-01    0.828260507210560659E+00    0.454643925325737053E+00    0.497149478151361124E+00   -0.363323230690404744E+05
    0.328939000484015365E+00    0.110044086131089180E+01    0.131662475129838956E+02    0.122493625561255914E+01    0.211480635857751631E+01    0.409290482427871749E-01    0.808795195675352796E-01    0.578042193260669457E+01    0.605214169420353532E+01    0.262842958890869749E+01    0.188639420102780925E+00    0.228153793604688682E+00    0.543759474079204619E+01    0.608453096602468158E+01    0.715187781879783047E+00    0.938066693770547300E+00    0.411204082936497961E+00    0.103062566624265251E+01    0.449436631908004092E+00    0.497949035017867248E+00   -0.363322853643625131E+05
    0.328811049857963666E+00    0.118030157895323673E+01    0.121547807382080073E+02    0.108596931203403790E+01    0.225789729602495548E+01    0.240297497969075534E-01    0.893866981649731190E-01    0.559204524749559795E+01    0.608924473755277695E+01    0.266374751365722773E+01    0.212008313216774102E+00    0.266467603045897727E+00    0.524898160422886573E+01    0.610882848403538059E+01    0.444111216323877289E+00    0.104272555243926002E+01    0.156880812292318150E+00    0.943904656936499720E+00    0.454555086477550829E+00   -0.499007259283458016E+00   -0.363322842764542584E+05
    0.331019887634080801E+00    0.140220124793402157E+01    0.117616024429077441E+02    0.909813221847823206E+00    0.236215090094700653E+01    0.903980305953706702E-02    0.112977223266800222E+00    0.569508950044498707E+01    0.612795584425807860E+01    0.262199323246955585E+01    0.221229529664572849E+00    0.292283390160253120E+00    0.549629835178320469E+01    0.612548550111048229E+01    0.731999140135244253E+00    0.970845881788698906E+00    0.114126018723128803E+00    0.909241694437995629E+00    0.460298905305873141E+00   -0.498999617767217574E+00   -0.363322716808346740E+05
    0.329379148215334316E+00    0.132929710781065524E+01    0.129444814197489801E+02    0.103060825104555520E+01    0.233882092742077186E+01    0.162802194369358923E-01    0.939202086055856838E-01    0.540769545075975078E+01    0.610265717494169557E+01    0.265331972624806189E+01    0.244345157734334739E+00    0.293586881736646543E+00    0.575877881115880896E+01    0.610435965276270576E+01    0.134390587324193045E+01    0.112648656741428210E+01    0.383987002103042985E+00    0.898572890012388936E+00    0.457976681812866881E+00    0.499424634068722062E+00   -0.363321768866711354E+05
    0.328058774978437773E+00    0.142311799815116702E+01    0.134134789757648143E+02    0.843231379907180001E+00    0.209386937504427628E+01    0.824717542276298260E-01    0.115339614694626016E+00    0.543767048070791148E+01    0.610247380743075585E+01    0.253035411468480742E+01    0.325946097012609348E+00    0.362058524278345173E+00    0.560662738303127028E+01    0.611407484419962088E+01    0.730036866334751289E+00    0.125512064262203293E+01    0.362665506879914723E+00    0.879510031113816759E+00    0.453989287049013313E+00    0.497861291055524235E+00   -0.363321645930469895E+05
    0.323058701743831445E+00    0.133631551479754140E+01    0.138688657518178715E+02    0.115024315245001052E+01    0.240245748528938341E+01    0.341150186651950141E-01    0.844990411089903831E-01    0.597965987469394022E+01    0.609529178599303112E+01    0.264456591166837951E+01    0.224476095121717761E+00    0.257353076510956458E+00    0.555117223441352792E+01    0.609759468540021832E+01    0.857246694914536977E+00    0.937461774004735848E+00    0.104585635600401711E+00    0.106325023779015448E+01    0.458881246969877421E+00    0.497822917611881688E+00   -0.363320226794649643E+05
    0.324401034115403830E+00    0.158571528792687810E+01    0.137921415291394247E+02    0.896124855359091699E+00    0.240801796645682398E+01    0.106077662031442449E+00    0.418018767833565952E+00    0.611485501287919675E+01    0.516824789669139495E+01    0.262241482975948426E+01    0.232383509764608587E+00    0.286673746580999922E+00    0.578741748066252093E+01    0.611439620340279255E+01    0.146597084340336825E+01    0.956901270340092425E+00    0.500218453796915097E+00    0.986824218435362166E+00    0.461053257788993864E+00   -0.499498215938753654E+00   -0.363319805219536647E+05
    0.318870844165751177E+00    0.134522339494612209E+01    0.119866561878422146E+02    0.895409656541243937E+00    0.219769801007239529E+01    0.233131624794385948E-01    0.963019115183350177E-01    0.548057450322447615E+01    0.610199020614502174E+01    0.247006243960908511E+01    0.297570100098084656E+00    0.330067346912563453E+00    0.555008653773503902E+01    0.611308019204274444E+01    0.571444330721277871E+00    0.992718264973241449E+00    0.342230048546539434E+00    0.100103520521456213E+01    0.459081835699438834E+00    0.496506264344491299E+00   -0.363319515049874972E+05
    0.333689394159352282E+00    0.113209725177143294E+01    0.128090318621879575E+02    0.120049010736723560E+01    0.226842179510344000E+01    0.321861353128628930E-01    0.838999846846449487E-01    0.543870440505596520E+01    0.607180811619427985E+01    0.264706253025063587E+01    0.189438099296882351E+00    0.230004574767483316E+00    0.528496013127342490E+01    0.609725901308862284E+01    0.569018867061639400E+00    0.106484823668592399E+01    0.634033006380670838E+00    0.100503651361910995E+01    0.454572325897116492E+00    0.497778575697916059E+00   -0.363319243043345705E+05
    0.340456137478378273E+00    0.161117455869429915E+01    0.149176248872141208E+02    0.106566010754693474E+01    0.242690034645612140E+01    0.844431994394656826E-01    0.122583234542856689E+00    0.543618457000512656E+01    0.611308427722731285E+01    0.267304224852331362E+01    0.203344025359815994E+00    0.247401563038046002E+00    0.511247853805453989E+01    0.611954593401129276E+01    0.371885615503769473E+00    0.105958279733522676E+01    0.206585340728101599E-01    0.896333542261379179E+00    0.457885279289925506E+00    0.499074183476874045E+00   -0.363318441305883243E+05
    0.324827236589299462E+00    0.142318736558490522E+01    0.153254647722761650E+02    0.106302924590552328E+01    0.227258855582762331E+01    0.859395825297440408E-01    0.114986059127195547E+00    0.566034227834331549E+01    0.608391250392418748E+01    0.269358744397430261E+01    0.201376147786838655E+00    0.267951161963768558E+00    0.531117516615339191E+01    0.608154382891628043E+01    0.110306529956370269E+01    0.999623177292149112E+00    0.165174103291510582E+00    0.851414019722862792E+00    0.453991866865969596E+00   -0.498033416464749190E+00   -0.363318396509984304E+05
    0.327947571580744168E+00    0.140659484355798980E+01    0.126590126837003858E+02    0.901638716807631302E+00    0.219535999119546865E+01    0.299509488807310625E-01    0.883247473386132020E-01    0.523673845319629550E+01    0.610968496772735037E+01    0.261992339778046812E+01    0.245310580052745530E+00    0.295492728515124092E+00    0.575294145789139399E+01    0.612363557179331597E+01    0.948767244166685231E+00    0.115183506314910211E+01    0.248995060847906624E+00    0.108628146697106831E+01    0.457174198693085176E+00   -0.499503793377829797E+00   -0.363318282100942088E+05
    0.324167577572557541E+00    0.129357181480540406E+01    0.121172489564488082E+02    0.108609884189793493E+01    0.243702876505034505E+01    0.959715543297842283E-01    0.238741257839416521E+00    0.611812123983336154E+01    0.539926206935991981E+01    0.270088023617382289E+01    0.188578544931962799E+00    0.251402590131966641E+00    0.531948044938161413E+01    0.611272646487849425E+01    0.480095517553989382E+00    0.824009384919327736E+00    0.399932197840946857E+00    0.105357539636311537E+01    0.459173125216661870E+00    0.499111291317163475E+00   -0.363318189724682670E+05
    0.322226432655228434E+00    0.124923891208175797E+01    0.123909458235278791E+02    0.106838491079232312E+01    0.243572985183699275E+01    0.410583691161234207E-01    0.105940464774140222E+00    0.591098334758992827E+01    0.610409325892753696E+01    0.274441481447538527E+01    0.150712347217389769E+00    0.249749724536410728E+00    0.524260927061257131E+01    0.609890612402280308E+01    0.126201200222965237E+01    0.102234587537696253E+01    0.619521276158600642E+00    0.102535146595414606E+01    0.459354456723724769E+00   -0.496429172704627608E+00   -0.363318050628518831E+05
    0.324681508682664488E+00    0.123603606757676165E+01    0.130470558657781446E+02    0.114089045095801955E+01    0.215308350640104162E+01    0.657726971625156170E-01    0.393894571518552172E+00    0.608819288820642779E+01    0.517733955624395126E+01    0.262095488918385744E+01    0.172088523580505637E+00    0.210273013045803037E+00    0.562275389803042813E+01    0.611377568995877496E+01    0.541267540486010001E+00    0.885941971150999041E+00    0.289129790242555251E+00    0.108607889146372538E+01    0.452102626897925797E+00    0.498937314025819867E+00   -0.363317929705249044E+05
    0.323438201826746596E+00    0.184911281888260115E+01    0.155306487736532652E+02    0.876358422755746602E+00    0.224092491663431437E+01    0.686992451889435751E-01    0.942530762286949708E-01    0.553086039716111255E+01    0.612926137939270799E+01    0.251329587839961288E+01    0.257022485521598121E+00    0.276934502082231304E+00    0.541523759069856325E+01    0.613538412132650990E+01    0.452705749189022122E+00    0.122009056401603155E+01    0.290570763548046451E+00    0.115168041034649371E+01    0.456493015531879709E+00    0.497151821997589005E+00   -0.363317706359054646E+05
    0.333509870355422344E+00    0.101122049129437519E+01    0.118250505900852687E+02    0.119169201063179409E+01    0.246621492272607323E+01    0.101145568577081249E+00    0.144548241379389986E+00    0.522032025804270905E+01    0.608737906083307312E+01    0.276200329866402550E+01    0.155728744702087918E+00    0.238563455349949910E+00    0.585333366391432897E+01    0.610026279668312021E+01    0.836366411142565158E+00    0.796457799412758627E+00    0.258767207282880329E+00    0.106543734368386289E+01    0.460904400365751421E+00   -0.496982093449953699E+00   -0.363317593636987585E+05
    0.312558623485415688E+00    0.143607235448563264E+01    0.147504987932966447E+02    0.104618118248891756E+01    0.221856809009249023E+01    0.685959310339606405E-02    0.610572165740975448E-01    0.532853045931289682E+01    0.609701377476634576E+01    0.255786114477338655E+01    0.229162366602483986E+00    0.252434952902332810E+00    0.525491753841512388E+01    0.610794858783787120E+01    0.641086250602393104E+00    0.109471242740384378E+01    0.287272350212916860E+00    0.113727933188327990E+01    0.453268708127228748E+00   -0.499995649472815606E+00   -0.363316927940943715E+05
    0.336158144705925310E+00    0.108148796191822827E+01    0.126344297117303892E+02    0.120888906773048754E+01    0.210613024361344348E+01    0.106387473967392135E+00    0.126215205326578789E+00    0.555100105647780850E+01    0.606803365905013514E+01    0.258265499768336859E+01    0.252225681665291690E+00    0.279132704940626808E+00    0.553488578756954830E+01    0.609058210548370038E+01    0.493500901722295715E+00    0.103428371023126453E+01    0.442790134115454148E+00    0.110151460096069398E+01    0.449985959606593933E+00    0.494101318969219161E+00   -0.363315727381721517E+05
    0.320234836275521240E+00    0.146813557201646105E+01    0.137510850443483257E+02    0.108548075843253811E+01    0.250208146942279974E+01    0.845357778440714164E-01    0.289844299338734235E+00    0.612528768316668426E+01    0.528392570980382814E+01    0.265974057896009519E+01    0.165218515009595474E+00    0.203968328285976441E+00    0.568765613133660874E+01    0.613085001871811563E+01    0.374709653707979262E+00    0.832158488584142986E+00    0.339724438621814062E+00    0.111332024690303588E+01    0.460773668608165043E+00    0.499735736472173286E+00   -0.363315714022696557E+05
    0.330395379955032154E+00    0.132486332167794907E+01    0.124661163990897350E+02    0.101777358614455316E+01    0.224980248934757432E+01    0.419727118539642702E-01    0.948570710812056128E-01    0.589372368938469826E+01    0.609740556984867865E+01    0.262264625957636843E+01    0.197154281398480291E+00    0.258549389146753794E+00    0.543324108903157832E+01    0.609920801929199285E+01    0.935806743208535963E+00    0.938976103113485672E+00    0.236988179427864820E+00    0.107623371626724729E+01    0.457021970267786348E+00    0.499919627484098683E+00   -0.363315420610681176E+05
    0.326475362101231625E+00    0.104027893461606924E+01    0.127397906262175962E+02    0.115732181590899463E+01    0.206806609498012950E+01    0.885670566060436371E-01    0.113254471183122471E+00    0.563691762293762100E+01    0.606709470955053654E+01    0.264134329181399696E+01    0.248706784345870818E+00    0.292873477848519193E+00    0.553125631800464301E+01    0.608407972106948414E+01    0.657497094539781335E+00    0.846182778962261906E+00    0.585931526132905001E+00    0.102409834448708570E+01    0.451009039105136678E+00    0.496595762712891520E+00   -0.363315166170048033E+05
    0.332734618587802122E+00    0.116903050003335096E+01    0.110793874896904097E+02    0.107734751631236669E+01    0.228616991206042774E+01    0.303565835699067949E-01    0.100986535310368788E+00    0.587396653601712604E+01    0.610746696283430612E+01    0.268508673199826342E+01    0.184590289938170282E+00    0.264374689074141689E+00    0.554965295623462751E+01    0.611081557273541698E+01    0.789565501823603744E+00    0.943337787678437456E+00    0.738751836149931118E+00    0.947428160387658869E+00    0.458096007240864633E+00    0.499942891184104510E+00   -0.363314833890042501E+05
