    0.327455254741712054E+00    0.107247829758983304E+01    0.113235034778211165E+02    0.113013258630161650E+01    0.243576666474120662E+01    0.108015906674249693E+00    0.609561980256952562E+01    0.280783805316400725E+01    0.250615179305946123E+00    0.608902712533223855E+01    0.134053629213013203E+01    0.106277583162004019E+01    0.427230616989748013E+00    0.942708369310319649E+00    0.458579857174762684E+00   -0.497370425803187688E+00   -0.363422746162733529E+05
    0.331616173657045210E+00    0.131087398151195256E+01    0.119134591920950808E+02    0.980717848757064692E+00    0.252717391285926052E+01    0.136048559984773526E+00    0.611654969293263129E+01    0.279441257554832934E+01    0.293729857935214167E+00    0.609528143858464322E+01    0.127135964952110347E+01    0.100101760638050608E+01    0.427672392852791683E+00    0.915505660582074832E+00    0.462987219504942260E+00   -0.496146949438069917E+00   -0.363422663639838574E+05
    0.323461295392664272E+00    0.123896135326989487E+01    0.116577986142028855E+02    0.111753116539289610E+01    0.252591109023529548E+01    0.116253145434527250E+00    0.611576335516797265E+01    0.277215488527276444E+01    0.210733696334889059E+00    0.610671380962060972E+01    0.114104627262324354E+01    0.863234928968785953E+00    0.660490255953857686E+00    0.895809320837530954E+00    0.460841119537433008E+00   -0.499496949386601163E+00   -0.363422374295576956E+05
    0.312894551762927298E+00    0.121494164447245256E+01    0.110329951738332692E+02    0.947664796127334008E+00    0.243027272667284322E+01    0.125347092853342168E+00    0.611140165526394163E+01    0.279317808035381709E+01    0.326608062952497724E+00    0.608786537873946720E+01    0.173722328933175052E+01    0.958092370250656300E+00    0.560660649301920277E+00    0.106753838298339754E+01    0.461370380482286624E+00   -0.495149846243700065E+00   -0.363421879394134667E+05
    0.332433985396801246E+00    0.133834800671566234E+01    0.131265086272702938E+02    0.102070283850120958E+01    0.236357882765910077E+01    0.892659276274218177E-01    0.610802192297889768E+01    0.282512734250153397E+01    0.286905471636974163E+00    0.608117980050632312E+01    0.133758863244921833E+01    0.998792144728699371E+00    0.276051673153184962E+00    0.108560430623281201E+01    0.459916602785509943E+00   -0.493129250475915271E+00   -0.363421847847555546E+05
    0.337645796941484500E+00    0.107783498969456493E+01    0.963124929401772789E+01    0.102121229433422700E+01    0.247870682332844083E+01    0.150598628295720627E+00    0.611629729506580944E+01    0.275377396345967895E+01    0.286059940433607995E+00    0.611097577512950618E+01    0.949714522524390259E+00    0.108916816748313527E+01    0.176191968880599903E+00    0.841471549446728195E+00    0.463595180104065308E+00   -0.499623403270042177E+00   -0.363421729384318096E+05
    0.327039674988809148E+00    0.112414505993018921E+01    0.119516938448004630E+02    0.106266476241880170E+01    0.239565066625373335E+01    0.108961830955177016E+00    0.609053956906355420E+01    0.280280568552527942E+01    0.295917259702374258E+00    0.607976681598272606E+01    0.135975569340805880E+01    0.921011865799437279E+00    0.177629207456552057E+00    0.923510205107165305E+00    0.461044076787921253E+00   -0.494590045943670287E+00   -0.363421239540732277E+05
    0.317784817511034268E+00    0.112735005259256349E+01    0.986756397668042418E+01    0.931194907118620741E+00    0.230606335649994509E+01    0.125742607787720312E+00    0.610462616685623427E+01    0.276507961089970777E+01    0.328247463307952292E+00    0.610060448588493554E+01    0.124127716171007285E+01    0.947671495905400785E+00    0.250680292847807018E+00    0.962598669102735616E+00    0.459749463126008728E+00   -0.497328211792585351E+00   -0.363420904760017875E+05
    0.330827000030287532E+00    0.117255820148471890E+01    0.105194882950416488E+02    0.104699186170175329E+01    0.248030621838579401E+01    0.130938909674773812E+00    0.612152516442159911E+01    0.275774781945739367E+01    0.260298164142904298E+00    0.610522620632095681E+01    0.128663220336372630E+01    0.986284174726878238E+00    0.231693852033958703E+00    0.858445834670235719E+00    0.459687001987121868E+00   -0.498603890927478033E+00   -0.363420521051468822E+05
    0.326850943018124618E+00    0.101354722089489102E+01    0.958306971232666527E+01    0.104320891925256354E+01    0.229254533594699117E+01    0.128607243728886683E+00    0.608250171811426554E+01    0.277273576446775705E+01    0.312122720086490502E+00    0.608668166348734818E+01    0.125293025037023398E+01    0.746067802590417939E+00    0.258938906095742327E+00    0.104332139471302021E+01    0.460640789927694860E+00   -0.496702745197458939E+00   -0.363420253307810854E+05
    0.321535286072895887E+00    0.131443478456459628E+01    0.111896942744015142E+02    0.917807486938338690E+00    0.242019807537789422E+01    0.128947996907955387E+00    0.611697893137997717E+01    0.279765924252170262E+01    0.326039486149539481E+00    0.609830397683268544E+01    0.134897054076840939E+01    0.949692949611828263E+00    0.127263596379503605E-01    0.946576670351318872E+00    0.461411789035143793E+00   -0.495470701755682641E+00   -0.363418939153238171E+05
    0.319406649199043935E+00    0.139402434595831393E+01    0.114670888884001876E+02    0.843065895875958926E+00    0.241720837705970970E+01    0.135225741548515271E+00    0.611649705786731346E+01    0.276916220923061518E+01    0.343999207727532619E+00    0.609192132274994069E+01    0.198346193687120143E+01    0.107021951264238613E+01    0.689680002031020978E+00    0.885982090642780773E+00    0.463529085172875388E+00   -0.495029700564470487E+00   -0.363417955761599951E+05
    0.324945042466743050E+00    0.111255142092216186E+01    0.118822659843743352E+02    0.113934674665199531E+01    0.251840897960524579E+01    0.108845645613725034E+00    0.609691361750294014E+01    0.278869987997456725E+01    0.226223619696149236E+00    0.608296419651441322E+01    0.158386267727086283E+01    0.976644559542882651E+00    0.425510503789691907E+00    0.107748836663968972E+01    0.459485615409161996E+00   -0.496781116912368370E+00   -0.363417927461493091E+05
    0.323505000105551166E+00    0.128841847303260848E+01    0.120010602949096032E+02    0.101325087818558313E+01    0.253053418062422031E+01    0.122238803436889421E+00    0.611761341408294079E+01    0.282225685822941497E+01    0.278837453889332620E+00    0.609722717538435077E+01    0.137329955992567498E+01    0.985937343449396986E+00    0.333731931639469293E+00    0.103285967471996054E+01    0.463721937411522900E+00   -0.494813033890854403E+00   -0.363417539437899759E+05
    0.321268614275623976E+00    0.118355381562351147E+01    0.103274404237063511E+02    0.967127587787782850E+00    0.248339422946525357E+01    0.158471593145593781E+00    0.610691337289624059E+01    0.275339839682123610E+01    0.317235644583425347E+00    0.609017491311044612E+01    0.185992107192439660E+01    0.875211759690961988E+00    0.813370426026159499E+00    0.970841829121480870E+00    0.463906838566233493E+00   -0.497201604258049379E+00   -0.363417538549193923E+05
    0.324108737144955028E+00    0.101164981939106058E+01    0.121414817501605317E+02    0.123857029507348582E+01    0.266712056249549789E+01    0.120641761136920031E+00    0.609188196577191032E+01    0.283730384842066208E+01    0.213137235151514615E+00    0.607609042492380702E+01    0.150782580040867220E+01    0.108878322490066637E+01    0.162342939776184275E+00    0.112825767805574362E+01    0.464389924232331608E+00   -0.496957452626154428E+00   -0.363417237163770333E+05
    0.324785741284896401E+00    0.122443571757743674E+01    0.104201903456350724E+02    0.935216752778860516E+00    0.250206974367423518E+01    0.145003786131094242E+00    0.612817690093421508E+01    0.275129102768304801E+01    0.293695709099827562E+00    0.610642767163158418E+01    0.128082581016285224E+01    0.930290761410408562E+00    0.535280268921978220E+00    0.948129066016727862E+00    0.462112741510622649E+00   -0.495792202234306978E+00   -0.363416852297892110E+05
    0.329805739246596896E+00    0.119213065707347332E+01    0.100784495689347526E+02    0.863700824278577306E+00    0.235003422445241528E+01    0.154369966286659277E+00    0.611526187123987519E+01    0.267823897245071629E+01    0.335760125707253776E+00    0.610153120688744810E+01    0.131313766075292460E+01    0.978708212566170466E+00    0.199709346967789692E+00    0.742711436203875475E+00    0.460867442598357879E+00   -0.498117111484201125E+00   -0.363416659733510169E+05
    0.330142656364444509E+00    0.129709312587719250E+01    0.133279724237919339E+02    0.113692917577769115E+01    0.258436137562977786E+01    0.115161151097729689E+00    0.610340077146201843E+01    0.283859548660420513E+01    0.236241628416340749E+00    0.608765636363915963E+01    0.112084235785737207E+01    0.989431502851339406E+00    0.130711568123432043E+00    0.941740805443629481E+00    0.463709621457691568E+00   -0.495381675641152319E+00   -0.363416261182979797E+05
    0.336196724542993264E+00    0.116338126904728512E+01    0.105839139698845770E+02    0.990488944411230254E+00    0.242682029429115431E+01    0.132355038978600514E+00    0.611019959696060599E+01    0.276883665675787327E+01    0.304888566236053871E+00    0.609608644089129825E+01    0.143397098539512902E+01    0.950696324418294769E+00    0.976002010970405065E+00    0.110848795657600152E+01    0.462294277716002511E+00   -0.495126687129683885E+00   -0.363415652741959639E+05
    0.342817867066158244E+00    0.109764235812236777E+01    0.119562924650893994E+02    0.115532000022488268E+01    0.254543484598527625E+01    0.128262831970334751E+00    0.609014609953516750E+01    0.280437660523216747E+01    0.258935085106488161E+00    0.607573854104888067E+01    0.139054981689473012E+01    0.997334855756106142E+00    0.227594069790853809E+00    0.909832465394518897E+00    0.460349708585078399E+00   -0.495563881198804013E+00   -0.363415407220465786E+05
    0.315855818729472382E+00    0.130279589342711266E+01    0.114584783009627493E+02    0.922763357117081240E+00    0.248161384451878986E+01    0.132794820662915702E+00    0.611024740380581743E+01    0.279073581033264073E+01    0.315083439149463129E+00    0.609093051324414159E+01    0.129445158768696222E+01    0.106883755447685203E+01    0.644771943242333952E-02    0.102469980345696565E+01    0.464405113372173495E+00   -0.493913464389666879E+00   -0.363415353996399572E+05
    0.335983087529959812E+00    0.102584477184573375E+01    0.941723046728869129E+01    0.984301208602105238E+00    0.242304075598846369E+01    0.160923517034481101E+00    0.610242284887726694E+01    0.272026142531543291E+01    0.321882350699017439E+00    0.609473264644749158E+01    0.103484075143033238E+01    0.103949654538435787E+01    0.627653419910978033E-01    0.857261984697837764E+00    0.460900837378149464E+00   -0.499825600478838838E+00   -0.363414932267870536E+05
    0.334910767578100343E+00    0.117351328981627079E+01    0.981385416910382347E+01    0.918002221642706173E+00    0.250371819044932709E+01    0.175771800299189929E+00    0.611127813383141127E+01    0.274314581743108477E+01    0.326526346377097987E+00    0.610101592554020300E+01    0.123362199433741404E+01    0.866812070571147841E+00    0.176414646175117151E+00    0.996990452525906123E+00    0.464077398347498393E+00   -0.496314975360321431E+00   -0.363414929975800987E+05
    0.335482960699134303E+00    0.118243818345154472E+01    0.113930470851740893E+02    0.103866834157464782E+01    0.238985093664848502E+01    0.107662697327226373E+00    0.610995745424175318E+01    0.280494482670153289E+01    0.288051669371701569E+00    0.609336921789480090E+01    0.131889216763375039E+01    0.974171772173787143E+00    0.722835680652878287E+00    0.103937759224430337E+01    0.458449401375318200E+00   -0.496712898626396560E+00   -0.363414843245116863E+05
    0.330811786606005687E+00    0.104212081747502650E+01    0.934376229898332689E+01    0.922174127524803544E+00    0.242218830357126969E+01    0.167367951115147240E+00    0.610783407395017797E+01    0.275232888736406567E+01    0.367956833868962996E+00    0.609685530974926237E+01    0.104288732724105970E+01    0.909479763473197589E+00    0.197012164676516249E+00    0.884001728679404630E+00    0.464208290973722515E+00   -0.496880743601263775E+00   -0.363414180082926905E+05
    0.326073019925232022E+00    0.116228555837135317E+01    0.101580485960725362E+02    0.811573856613623135E+00    0.227080702567723458E+01    0.130577118703691208E+00    0.611069145032389471E+01    0.276739320912684983E+01    0.410307670273363623E+00    0.609482896782742856E+01    0.148156994360808292E+01    0.100287983491954669E+01    0.211116080899023950E+00    0.107547054200108128E+01    0.461914550603417795E+00   -0.495092649148897501E+00   -0.363414161688881504E+05
    0.333569822473194333E+00    0.101706606672510302E+01    0.973703508772841531E+01    0.106013346809300124E+01    0.248215935427569745E+01    0.172181597141257109E+00    0.608434162038657966E+01    0.275413215795277111E+01    0.316467778865430815E+00    0.608228772934885598E+01    0.143832213928687036E+01    0.806032909547529708E+00    0.570235747301179763E+00    0.942555511647992228E+00    0.462937302632145609E+00   -0.498648788157230904E+00   -0.363413314054639050E+05
    0.337051784188775794E+00    0.103311673445915719E+01    0.995087999031084358E+01    0.110197663161464821E+01    0.262429554596395143E+01    0.174065321976271919E+00    0.609689229714162462E+01    0.278448513820889865E+01    0.278806061849835141E+00    0.608987561790558551E+01    0.156853664198457210E+01    0.972734291677910257E+00    0.521908382382146097E+00    0.107856380198439483E+01    0.466006611417297822E+00   -0.498595054089621015E+00   -0.363413250628620808E+05
    0.322582274276387526E+00    0.134207547122044435E+01    0.122025681970020834E+02    0.100417806394190690E+01    0.250371789437039238E+01    0.116652452021688113E+00    0.612591466896986603E+01    0.280605939922468961E+01    0.275530682342854494E+00    0.609936974931660547E+01    0.142073487800514076E+01    0.100659420233683616E+01    0.390716076291406311E+00    0.878021606852437575E+00    0.463506689011763173E+00   -0.496518511385714678E+00   -0.363412635611689257E+05
    0.321730320133361836E+00    0.113858533857781263E+01    0.104866090811739117E+02    0.101910957802483071E+01    0.256475183570703891E+01    0.153126541675991129E+00    0.611167645664964532E+01    0.278809140000084055E+01    0.292842769530260172E+00    0.609421246086220769E+01    0.127112930291462956E+01    0.952698653450669841E+00    0.475240444890494607E+00    0.938412517410398883E+00    0.464349224406279792E+00   -0.496753145469587043E+00   -0.363412538240401918E+05
    0.308678600370633938E+00    0.112086143434128460E+01    0.110850931732068467E+02    0.108684105663221064E+01    0.246889912454336802E+01    0.108299662086607157E+00    0.612100070874874636E+01    0.282249284711531656E+01    0.267474577933986157E+00    0.609783895175637092E+01    0.111001596234531186E+01    0.875833249025345539E+00    0.173660083770368706E+00    0.883133209265280938E+00    0.461966412653476599E+00   -0.496466142628448681E+00   -0.363412499719979096E+05
    0.350767760917630567E+00    0.140836752816506983E+01    0.131374343376375897E+02    0.105034322234564437E+01    0.249758979381069146E+01    0.129543369102823935E+00    0.608891797116217504E+01    0.278928554957224240E+01    0.266057966443074445E+00    0.607972593072196599E+01    0.167914383694108338E+01    0.966790115193924215E+00    0.359325622581749271E+00    0.980553908130953666E+00    0.461766977890139430E+00   -0.497226312428718065E+00   -0.363411918713139094E+05
    0.326946787176358389E+00    0.114192851192543343E+01    0.102556602326153996E+02    0.979754075916699718E+00    0.244953991703215257E+01    0.155046616527256292E+00    0.610123589357873009E+01    0.275646014729593425E+01    0.323760667838112026E+00    0.608830387985589017E+01    0.172806338204329246E+01    0.909468792690874661E+00    0.657819038430427105E+00    0.877577927114566281E+00    0.462473548369802812E+00   -0.497505520576408733E+00   -0.363411851500018165E+05
    0.327000766906484830E+00    0.121449351079979473E+01    0.121620077722158584E+02    0.106254996845964755E+01    0.242286057862501236E+01    0.113651917637983255E+00    0.609461650593924986E+01    0.281301398980923567E+01    0.291155071928792530E+00    0.607908672948834550E+01    0.152006550079465153E+01    0.892944466402856185E+00    0.298317678984862278E+00    0.946756921390790485E+00    0.462469447669265010E+00   -0.496286106068249300E+00   -0.363411454728447789E+05
    0.336784881178552487E+00    0.117067607210335867E+01    0.112154309963918664E+02    0.106328785224043121E+01    0.246350220835040590E+01    0.117205642124299417E+00    0.610722911695719439E+01    0.276650538047653560E+01    0.249213424398635280E+00    0.609499725288126104E+01    0.115572577053672365E+01    0.103467227196609635E+01    0.254751843891701413E+00    0.100731924532619588E+01    0.458768000815302446E+00   -0.498014569425060172E+00   -0.363411252382387102E+05
    0.320953973392674174E+00    0.122824399787181138E+01    0.112213600956409110E+02    0.100522481735904057E+01    0.250431779608787952E+01    0.126645909299986092E+00    0.611096376429619514E+01    0.280456855308883446E+01    0.293050681307390370E+00    0.608672048652901054E+01    0.125828029714836021E+01    0.964401268118452171E+00    0.159903984337966265E+00    0.107021690241719569E+01    0.463812015598784044E+00   -0.496653298933623089E+00   -0.363410943357638171E+05
