Nested Sampling Global Log-Evidence           :   -0.363680546407683796E+05  +/-    0.208877322940223237E+00
Nested Importance Sampling Global Log-Evidence:   -0.363752737055939433E+05  +/-    0.918633820960039899E-01

Dim No.       Mean        Sigma
   1    0.325901620832117267E+00    0.854888825175950315E-02
   2    0.143287209866585186E+01    0.173053180606794310E+00
   3    0.138145641696100405E+02    0.121263130360419780E+01
   4    0.101949352815758321E+01    0.764309116388457721E-01
   5    0.224270947796648290E+01    0.927109682359005816E-01
   6    0.762056963303478080E-01    0.105479937537274904E-01
   7    0.610388326305414886E+01    0.131893848365623387E-01
   8    0.260197946084450926E+01    0.562419008679898372E-01
   9    0.272846647776993356E+00    0.271928452318243932E-01
  10    0.232415513995180456E+00    0.325424509531296660E-01
  11    0.610942938689772053E+01    0.857707479609063315E-02
  12    0.632142814623415816E+00    0.181876013841966694E+00
  13    0.988836016728080969E+00    0.975536015491828279E-01
  14    0.195757962582349232E+00    0.148536636214640055E+00
  15    0.995287545428012010E+00    0.909458207203625441E-01
  16    0.455209695567598993E+00    0.241397417375391549E-02
  17    0.325538586550997600E+00    0.377255233981897642E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.318572693731064394E+00
   2    0.163922129046983622E+01
   3    0.152569910658215804E+02
   4    0.968278405057772185E+00
   5    0.222377043943561459E+01
   6    0.669316432660508470E-01
   7    0.611227884935119192E+01
   8    0.259085951303374662E+01
   9    0.270834309547938856E+00
  10    0.238406277960078072E+00
  11    0.611469432665738388E+01
  12    0.639592309461677333E+00
  13    0.927446112403531808E+00
  14    0.149895421989978406E+00
  15    0.970975302040712807E+00
  16    0.454117232277613692E+00
  17    0.499221432226541695E+00

MAP Parameters
Dim No.        Parameter
   1    0.333919922928130775E+00
   2    0.121049087136580602E+01
   3    0.115564589820664043E+02
   4    0.108402507999593811E+01
   5    0.237276276914821249E+01
   6    0.970575757760680224E-01
   7    0.610290328778718738E+01
   8    0.262504797248432853E+01
   9    0.261682345729942201E+00
  10    0.210169156241432675E+00
  11    0.610513979725995171E+01
  12    0.646516927972629163E+00
  13    0.971829606123515100E+00
  14    0.235649698894115300E+00
  15    0.109316053687706716E+01
  16    0.459012694106964436E+00
  17    0.497600485977105045E+00
